epoche	train err	probe err	elapsed time
854	0.660745	1.196693	0.261722
855	0.660713	1.196689	0.27232
856	0.660682	1.196685	0.270235
857	0.66065	1.196682	0.267575
858	0.660619	1.196678	0.267348
859	0.660587	1.196674	0.267007
860	0.660556	1.19667	0.261788
861	0.660525	1.196666	0.266715
862	0.660494	1.196663	0.27371
863	0.660463	1.196659	0.263364
864	0.660432	1.196655	0.263815
865	0.660401	1.196651	0.262919
866	0.66037	1.196648	0.27448
867	0.660339	1.196644	0.263012
868	0.660308	1.19664	0.263618
869	0.660278	1.196636	0.262915
870	0.660247	1.196633	0.275486
871	0.660217	1.196629	0.267174
872	0.660186	1.196625	0.260682
873	0.660156	1.196621	0.27003
874	0.660125	1.196618	0.270058
875	0.660095	1.196614	0.272325
876	0.660065	1.19661	0.262294
877	0.660035	1.196606	0.272961
878	0.660005	1.196603	0.268947
879	0.659975	1.196599	0.26367
880	0.659945	1.196595	0.268453
881	0.659915	1.196591	0.295897
882	0.659885	1.196587	0.270075
883	0.659855	1.196584	0.268273
884	0.659826	1.19658	0.265607
885	0.659796	1.196576	0.280033
886	0.659767	1.196572	0.265058
887	0.659737	1.196569	0.262
888	0.659708	1.196565	0.29579
889	0.659678	1.196561	0.279578
890	0.659649	1.196557	0.278424
891	0.65962	1.196554	0.27032
892	0.659591	1.19655	0.275317
893	0.659562	1.196546	0.268255
894	0.659533	1.196542	0.26708
895	0.659504	1.196538	0.261376
896	0.659475	1.196535	0.273815
897	0.659446	1.196531	0.26418
898	0.659417	1.196527	0.26191
899	0.659388	1.196523	0.27307
900	0.65936	1.19652	0.262408
901	0.659331	1.196516	0.264978
902	0.659303	1.196512	0.265403
903	0.659274	1.196508	0.272956
904	0.659246	1.196504	0.263519
905	0.659218	1.196501	0.26216
906	0.659189	1.196497	0.261879
907	0.659161	1.196493	0.276801
908	0.659133	1.196489	0.26412
909	0.659105	1.196486	0.264596
910	0.659077	1.196482	0.261566
911	0.659049	1.196478	0.275503
912	0.659021	1.196474	0.27084
913	0.658993	1.19647	0.261143
914	0.658965	1.196467	0.271144
915	0.658937	1.196463	0.262576
916	0.65891	1.196459	0.261954
917	0.658882	1.196455	0.264256
918	0.658855	1.196452	0.276145
919	0.658827	1.196448	0.261908
920	0.6588	1.196444	0.261717
921	0.658772	1.19644	0.265485
922	0.658745	1.196436	0.273887
923	0.658718	1.196433	0.267847
924	0.658691	1.196429	0.262374
925	0.658663	1.196425	0.262632
926	0.658636	1.196421	0.275859
927	0.658609	1.196418	0.262479
928	0.658582	1.196414	0.262229
929	0.658555	1.19641	0.276412
930	0.658528	1.196406	0.262557
931	0.658502	1.196402	0.263942
932	0.658475	1.196399	0.260205
933	0.658448	1.196395	0.275189
934	0.658422	1.196391	0.262088
935	0.658395	1.196387	0.265186
936	0.658368	1.196384	0.263238
937	0.658342	1.19638	0.275312
938	0.658316	1.196376	0.266719
939	0.658289	1.196372	0.262525
940	0.658263	1.196369	0.262462
941	0.658237	1.196365	0.275282
942	0.658211	1.196361	0.264125
943	0.658184	1.196357	0.262401
944	0.658158	1.196353	0.276556
945	0.658132	1.19635	0.261551
946	0.658106	1.196346	0.262924
947	0.65808	1.196342	0.262191
948	0.658055	1.196338	0.273715
949	0.658029	1.196335	0.264282
950	0.658003	1.196331	0.262458
951	0.657977	1.196327	0.26319
952	0.657952	1.196323	0.276677
953	0.657926	1.196319	0.262322
954	0.657901	1.196316	0.263274
955	0.657875	1.196312	0.26223
956	0.65785	1.196308	0.276613
957	0.657824	1.196304	0.262093
958	0.657799	1.196301	0.260785
959	0.657774	1.196297	0.275155
960	0.657748	1.196293	0.260899
961	0.657723	1.196289	0.266951
962	0.657698	1.196286	0.266112
963	0.657673	1.196282	0.275244
964	0.657648	1.196278	0.263748
965	0.657623	1.196274	0.263472
966	0.657598	1.196271	0.262785
967	0.657573	1.196267	0.277418
968	0.657549	1.196263	0.262096
969	0.657524	1.196259	0.265554
970	0.657499	1.196255	0.272791
971	0.657474	1.196252	0.274478
972	0.65745	1.196248	0.263624
973	0.657425	1.196244	0.264932
974	0.657401	1.19624	0.27454
975	0.657376	1.196237	0.263776
976	0.657352	1.196233	0.265596
977	0.657328	1.196229	0.262868
978	0.657303	1.196225	0.274448
979	0.657279	1.196222	0.264635
980	0.657255	1.196218	0.262541
981	0.657231	1.196214	0.261887
982	0.657207	1.19621	0.276664
983	0.657182	1.196207	0.266594
984	0.657158	1.196203	0.263306
985	0.657135	1.196199	0.262839
986	0.657111	1.196195	0.27722
987	0.657087	1.196192	0.261721
988	0.657063	1.196188	0.260918
989	0.657039	1.196184	0.275405
990	0.657015	1.19618	0.264218
991	0.656992	1.196177	0.263423
992	0.656968	1.196173	0.264325
993	0.656945	1.196169	0.277789
994	0.656921	1.196165	0.27563
995	0.656898	1.196162	0.270835
996	0.656874	1.196158	0.266488
997	0.656851	1.196154	0.277425
998	0.656828	1.19615	0.262618
999	0.656804	1.196147	0.262059
