epoche	train err	probe err	elapsed time
83	0.812660	1.230972	0.266859
84	0.811174	1.230652	0.281541
85	0.809721	1.230337	0.271865
86	0.808300	1.230028	0.270606
87	0.806909	1.229722	0.268182
88	0.805548	1.229422	0.272419
89	0.804215	1.229126	0.270204
90	0.802910	1.228834	0.268447
91	0.801631	1.228547	0.280597
92	0.800377	1.228265	0.285150
93	0.799148	1.227987	0.275951
94	0.797943	1.227713	0.275094
95	0.796761	1.227444	0.283642
96	0.795602	1.227179	0.280751
97	0.794464	1.226919	0.276420
98	0.793347	1.226663	0.317208
99	0.792250	1.226411	0.276996
100	0.791173	1.226163	0.280229
101	0.790115	1.225920	0.279666
102	0.789075	1.225681	0.299895
103	0.788054	1.225447	0.277952
104	0.787049	1.225216	0.274300
105	0.786062	1.224990	0.287592
106	0.785091	1.224768	0.272012
107	0.784136	1.224551	0.270710
108	0.783196	1.224337	0.265781
109	0.782271	1.224127	0.276997
110	0.781361	1.223922	0.267373
111	0.780466	1.223720	0.265389
112	0.779584	1.223523	0.269313
113	0.778715	1.223329	0.285356
114	0.777860	1.223139	0.268286
115	0.777018	1.222953	0.261930
116	0.776188	1.222771	0.282500
117	0.775370	1.222592	0.268277
118	0.774564	1.222417	0.273930
119	0.773770	1.222246	0.282467
120	0.772987	1.222078	0.285741
121	0.772215	1.221913	0.284868
122	0.771454	1.221752	0.273104
123	0.770703	1.221594	0.276406
124	0.769963	1.221440	0.290980
125	0.769232	1.221289	0.269670
126	0.768512	1.221141	0.263701
127	0.767801	1.220996	0.275611
128	0.767099	1.220854	0.282148
129	0.766407	1.220715	0.284500
130	0.765723	1.220579	0.269336
131	0.765048	1.220445	0.286835
132	0.764382	1.220315	0.276948
133	0.763725	1.220187	0.269173
134	0.763075	1.220062	0.283984
135	0.762434	1.219940	0.265214
136	0.761800	1.219820	0.272044
137	0.761175	1.219702	0.271275
138	0.760556	1.219587	0.277067
139	0.759946	1.219475	0.270631
140	0.759342	1.219364	0.269115
141	0.758746	1.219256	0.272392
142	0.758157	1.219150	0.279900
143	0.757575	1.219047	0.270370
144	0.756999	1.218945	0.260026
145	0.756430	1.218846	0.283561
146	0.755868	1.218748	0.261840
147	0.755312	1.218652	0.278665
148	0.754762	1.218559	0.267868
149	0.754218	1.218467	0.280523
150	0.753681	1.218377	0.273092
151	0.753149	1.218288	0.261607
152	0.752623	1.218202	0.271890
153	0.752103	1.218117	0.285830
154	0.751589	1.218034	0.267032
155	0.751080	1.217952	0.275243
156	0.750576	1.217872	0.287007
157	0.750078	1.217793	0.276082
158	0.749585	1.217716	0.274966
159	0.749098	1.217641	0.271683
160	0.748615	1.217566	0.317502
161	0.748138	1.217493	0.290266
162	0.747665	1.217422	0.276949
163	0.747197	1.217351	0.290232
164	0.746734	1.217282	0.282875
165	0.746276	1.217215	0.281727
166	0.745822	1.217148	0.288103
167	0.745373	1.217083	0.299962
168	0.744928	1.217018	0.277529
169	0.744488	1.216955	0.276086
170	0.744052	1.216893	0.293856
171	0.743620	1.216832	0.277765
172	0.743192	1.216772	0.272757
173	0.742769	1.216713	0.273854
174	0.742349	1.216655	0.280169
175	0.741934	1.216598	0.271433
176	0.741522	1.216542	0.265373
177	0.741115	1.216487	0.283618
178	0.740711	1.216433	0.283443
179	0.740311	1.216379	0.267295
180	0.739915	1.216327	0.277029
181	0.739523	1.216275	0.293532
182	0.739134	1.216224	0.276382
183	0.738748	1.216174	0.266399
184	0.738366	1.216125	0.259867
185	0.737988	1.216076	0.276903
186	0.737613	1.216028	0.273054
187	0.737241	1.215981	0.261457
188	0.736873	1.215935	0.277758
189	0.736508	1.215889	0.286997
190	0.736146	1.215844	0.275839
191	0.735787	1.215800	0.267942
192	0.735432	1.215757	0.293719
193	0.735080	1.215714	0.283683
194	0.734730	1.215671	0.274236
195	0.734384	1.215629	0.268822
196	0.734041	1.215588	0.279206
197	0.733700	1.215548	0.269961
198	0.733363	1.215508	0.312891
199	0.733028	1.215468	0.344872
200	0.732696	1.215429	0.289208
201	0.732367	1.215391	0.273345
202	0.732040	1.215353	0.268274
203	0.731717	1.215316	0.288128
204	0.731396	1.215279	0.272576
205	0.731078	1.215243	0.283409
206	0.730762	1.215207	0.278791
207	0.730449	1.215172	0.267390
208	0.730138	1.215137	0.261295
209	0.729830	1.215103	0.258900
210	0.729524	1.215069	0.272120
211	0.729221	1.215036	0.263370
212	0.728920	1.215003	0.270563
213	0.728622	1.214971	0.271605
214	0.728326	1.214939	0.279253
215	0.728032	1.214907	0.260608
216	0.727741	1.214876	0.259950
217	0.727452	1.214845	0.267161
218	0.727165	1.214815	0.278379
219	0.726880	1.214785	0.259849
220	0.726598	1.214755	0.269113
221	0.726318	1.214726	0.282727
222	0.726039	1.214697	0.269275
223	0.725763	1.214669	0.261861
224	0.725490	1.214641	0.264189
225	0.725218	1.214613	0.287067
226	0.724948	1.214586	0.276340
227	0.724680	1.214559	0.275052
228	0.724414	1.214533	0.280371
229	0.724150	1.214506	0.272860
230	0.723889	1.214480	0.272037
231	0.723629	1.214455	0.275401
232	0.723371	1.214430	0.294979
233	0.723114	1.214405	0.273523
234	0.722860	1.214380	0.267773
235	0.722608	1.214356	0.265680
236	0.722357	1.214332	0.287530
237	0.722108	1.214308	0.273239
238	0.721861	1.214285	0.291364
239	0.721616	1.214262	0.310230
240	0.721372	1.214240	0.291938
241	0.721131	1.214217	0.273091
242	0.720891	1.214195	0.269816
243	0.720652	1.214173	0.293712
244	0.720415	1.214152	0.271715
245	0.720180	1.214131	0.270646
246	0.719947	1.214110	0.291372
247	0.719715	1.214089	0.270727
248	0.719485	1.214069	0.265991
249	0.719256	1.214048	0.272434
250	0.719029	1.214029	0.291394
251	0.718804	1.214009	0.269776
252	0.718580	1.213990	0.270824
253	0.718357	1.213971	0.279341
254	0.718136	1.213952	0.271053
255	0.717917	1.213933	0.276534
256	0.717699	1.213915	0.266296
257	0.717482	1.213897	0.282189
258	0.717267	1.213879	0.270205
259	0.717054	1.213862	0.268029
260	0.716842	1.213844	0.269158
261	0.716631	1.213827	0.279980
262	0.716421	1.213811	0.267637
263	0.716213	1.213794	0.268591
264	0.716007	1.213778	0.281123
265	0.715801	1.213761	0.274510
266	0.715597	1.213746	0.265564
267	0.715395	1.213730	0.265468
268	0.715193	1.213714	0.296349
269	0.714993	1.213699	0.275792
270	0.714794	1.213684	0.266235
271	0.714597	1.213669	0.267398
272	0.714400	1.213655	0.275633
273	0.714205	1.213641	0.266972
274	0.714012	1.213626	0.272624
275	0.713819	1.213612	0.323547
276	0.713628	1.213599	0.304325
277	0.713438	1.213585	0.310480
278	0.713249	1.213572	0.279974
279	0.713061	1.213559	0.297674
280	0.712874	1.213546	0.292293
281	0.712689	1.213533	0.383093
282	0.712504	1.213521	0.318285
283	0.712321	1.213508	0.298678
284	0.712139	1.213496	0.341223
285	0.711958	1.213484	0.317809
286	0.711778	1.213472	0.270107
287	0.711600	1.213461	0.270582
288	0.711422	1.213449	0.295233
289	0.711245	1.213438	0.276493
290	0.711070	1.213427	0.285591
291	0.710895	1.213416	0.287543
292	0.710722	1.213406	0.364866
293	0.710550	1.213395	0.287946
294	0.710378	1.213385	0.273475
295	0.710208	1.213375	0.292622
296	0.710038	1.213365	0.269132
297	0.709870	1.213355	0.275334
298	0.709703	1.213345	0.283384
299	0.709536	1.213336	0.297561
300	0.709371	1.213327	0.272699
301	0.709207	1.213318	0.264154
302	0.709043	1.213309	0.273456
303	0.708881	1.213300	0.285602
304	0.708719	1.213291	0.274365
305	0.708558	1.213283	0.268743
306	0.708399	1.213275	0.284351
307	0.708240	1.213266	0.272462
308	0.708082	1.213258	0.271613
309	0.707925	1.213251	0.268630
310	0.707769	1.213243	0.289503
311	0.707614	1.213235	0.268714
312	0.707459	1.213228	0.272336
313	0.707306	1.213221	0.279689
314	0.707153	1.213214	0.277084
315	0.707001	1.213207	0.284925
316	0.706850	1.213200	0.325383
317	0.706700	1.213193	0.290420
318	0.706551	1.213187	0.276883
319	0.706403	1.213181	0.268062
320	0.706255	1.213175	0.303138
321	0.706108	1.213168	0.301438
322	0.705962	1.213163	0.314249
323	0.705817	1.213157	0.297981
324	0.705673	1.213151	0.263850
325	0.705529	1.213146	0.265815
326	0.705387	1.213140	0.270710
327	0.705244	1.213135	0.283847
328	0.705103	1.213130	0.276793
329	0.704963	1.213125	0.283437
330	0.704823	1.213120	0.276633
331	0.704684	1.213116	0.286411
332	0.704546	1.213111	0.279235
333	0.704408	1.213107	0.274040
334	0.704272	1.213102	0.304332
335	0.704136	1.213098	0.271394
336	0.704000	1.213094	0.267944
337	0.703866	1.213090	0.262685
338	0.703732	1.213087	0.303495
339	0.703599	1.213083	0.348708
340	0.703466	1.213079	0.319408
341	0.703334	1.213076	0.348109
342	0.703203	1.213073	0.297169
343	0.703073	1.213069	0.266556
344	0.702943	1.213066	0.300534
345	0.702814	1.213064	0.309000
346	0.702686	1.213061	0.290003
347	0.702558	1.213058	0.271853
348	0.702431	1.213055	0.312561
349	0.702304	1.213053	0.288421
350	0.702179	1.213051	0.292597
351	0.702053	1.213048	0.297523
352	0.701929	1.213046	0.301134
353	0.701805	1.213044	0.285154
354	0.701682	1.213042	0.299068
355	0.701559	1.213041	0.267601
356	0.701437	1.213039	0.295014
357	0.701316	1.213037	0.290227
358	0.701195	1.213036	0.276748
359	0.701075	1.213035	0.283530
360	0.700955	1.213033	0.268174
361	0.700836	1.213032	0.261556
362	0.700718	1.213031	0.282190
363	0.700600	1.213030	0.263773
364	0.700483	1.213030	0.272950
365	0.700366	1.213029	0.274029
366	0.700250	1.213028	0.271058
367	0.700135	1.213028	0.278305
368	0.700020	1.213027	0.280896
369	0.699906	1.213027	0.281731
370	0.699792	1.213027	0.281394
371	0.699678	1.213027	0.272103
372	0.699566	1.213027	0.296617
373	0.699454	1.213027	0.280809
374	0.699342	1.213027	0.279296
375	0.699231	1.213027	0.281159
376	0.699120	1.213028	0.279997
377	0.699010	1.213028	0.282246
378	0.698901	1.213029	0.262279
379	0.698792	1.213029	0.268420
380	0.698684	1.213030	0.313971
381	0.698576	1.213031	0.268318
382	0.698468	1.213032	0.265282
383	0.698361	1.213033	0.281840
384	0.698255	1.213034	0.276200
385	0.698149	1.213035	0.273678
386	0.698044	1.213037	0.270973
387	0.697939	1.213038	0.277237
388	0.697835	1.213040	0.286138
389	0.697731	1.213041	0.270647
390	0.697627	1.213043	0.290736
391	0.697524	1.213045	0.315288
392	0.697422	1.213047	0.345845
393	0.697320	1.213049	0.308559
394	0.697218	1.213051	0.294252
395	0.697117	1.213053	0.269785
396	0.697017	1.213055	0.264066
397	0.696917	1.213057	0.278254
398	0.696817	1.213059	0.280754
399	0.696718	1.213062	0.283875
400	0.696619	1.213064	0.305046
401	0.696521	1.213067	0.290777
402	0.696423	1.213070	0.283349
403	0.696326	1.213072	0.269592
404	0.696229	1.213075	0.289328
405	0.696132	1.213078	0.278493
406	0.696036	1.213081	0.281421
407	0.695940	1.213084	0.272899
408	0.695845	1.213087	0.280123
409	0.695750	1.213091	0.282649
410	0.695656	1.213094	0.277479
411	0.695562	1.213097	0.290175
412	0.695469	1.213101	0.276753
413	0.695375	1.213104	0.288775
414	0.695283	1.213108	0.278435
415	0.695190	1.213112	0.352369
416	0.695099	1.213115	0.274666
417	0.695007	1.213119	0.297214
418	0.694916	1.213123	0.297555
419	0.694825	1.213127	0.263851
420	0.694735	1.213131	0.322951
421	0.694645	1.213135	0.299498
422	0.694556	1.213140	0.287461
423	0.694467	1.213144	0.278720
424	0.694378	1.213148	0.274500
425	0.694290	1.213153	0.307110
426	0.694202	1.213157	0.292554
427	0.694114	1.213162	0.305977
428	0.694027	1.213166	0.281361
429	0.693940	1.213171	0.289440
430	0.693854	1.213176	0.311540
431	0.693768	1.213180	0.265435
432	0.693682	1.213185	0.285327
433	0.693597	1.213190	0.279183
434	0.693512	1.213195	0.263816
435	0.693427	1.213200	0.281393
436	0.693343	1.213206	0.265699
437	0.693259	1.213211	0.267894
438	0.693176	1.213216	0.268097
439	0.693093	1.213221	0.272068
440	0.693010	1.213227	0.275544
441	0.692927	1.213232	0.269829
442	0.692845	1.213238	0.260383
443	0.692763	1.213243	0.286422
444	0.692682	1.213249	0.268342
445	0.692601	1.213255	0.265066
446	0.692520	1.213260	0.298392
447	0.692440	1.213266	0.280670
448	0.692360	1.213272	0.268127
449	0.692280	1.213278	0.261672
450	0.692201	1.213284	0.296798
451	0.692122	1.213290	0.267384
452	0.692043	1.213296	0.265729
453	0.691964	1.213302	0.263007
454	0.691886	1.213309	0.285292
455	0.691809	1.213315	0.290327
456	0.691731	1.213321	0.275143
457	0.691654	1.213328	0.284902
458	0.691577	1.213334	0.274363
459	0.691501	1.213341	0.268054
460	0.691424	1.213347	0.272871
461	0.691349	1.213354	0.286784
462	0.691273	1.213360	0.272075
463	0.691198	1.213367	0.278034
464	0.691123	1.213374	0.277175
465	0.691048	1.213381	0.299807
466	0.690974	1.213388	0.279124
467	0.690900	1.213395	0.273060
468	0.690826	1.213402	0.283340
469	0.690753	1.213409	0.276260
470	0.690679	1.213416	0.271373
471	0.690606	1.213423	0.272205
472	0.690534	1.213430	0.276935
473	0.690462	1.213437	0.270102
474	0.690390	1.213445	0.270205
475	0.690318	1.213452	0.282776
476	0.690246	1.213459	0.297312
477	0.690175	1.213467	0.270123
478	0.690104	1.213474	0.278129
479	0.690034	1.213482	0.283603
480	0.689964	1.213489	0.270393
481	0.689894	1.213497	0.276889
482	0.689824	1.213505	0.278407
483	0.689754	1.213512	0.284241
484	0.689685	1.213520	0.269255
485	0.689616	1.213528	0.269550
486	0.689548	1.213536	0.352498
487	0.689479	1.213544	0.324079
488	0.689411	1.213552	0.270559
489	0.689343	1.213560	0.287732
490	0.689276	1.213568	0.272834
491	0.689208	1.213576	0.274426
492	0.689141	1.213584	0.266177
493	0.689074	1.213592	0.276714
494	0.689008	1.213601	0.267327
495	0.688941	1.213609	0.268660
496	0.688875	1.213617	0.264756
497	0.688810	1.213625	0.279166
498	0.688744	1.213634	0.265836
499	0.688679	1.213642	0.277815
500	0.688614	1.213651	0.285719
501	0.688549	1.213659	0.263789
502	0.688484	1.213668	0.265890
503	0.688420	1.213676	0.272511
504	0.688356	1.213685	0.274223
505	0.688292	1.213694	0.267669
506	0.688229	1.213703	0.266101
507	0.688165	1.213711	0.271023
508	0.688102	1.213720	0.281895
509	0.688040	1.213729	0.266629
510	0.687977	1.213738	0.265570
511	0.687915	1.213747	0.282268
512	0.687852	1.213756	0.267622
513	0.687791	1.213765	0.269084
514	0.687729	1.213774	0.265988
515	0.687667	1.213783	0.276187
516	0.687606	1.213792	0.264507
517	0.687545	1.213801	0.263873
518	0.687484	1.213810	0.263537
519	0.687424	1.213819	0.286292
520	0.687364	1.213829	0.266701
521	0.687304	1.213838	0.264371
522	0.687244	1.213847	0.277710
523	0.687184	1.213857	0.271173
524	0.687125	1.213866	0.264857
525	0.687066	1.213876	0.265718
526	0.687007	1.213885	0.272897
527	0.686948	1.213894	0.268478
528	0.686889	1.213904	0.264902
529	0.686831	1.213914	0.263996
530	0.686773	1.213923	0.284652
531	0.686715	1.213933	0.270790
532	0.686657	1.213943	0.269217
533	0.686600	1.213952	0.266103
534	0.686543	1.213962	0.280183
535	0.686486	1.213972	0.264355
536	0.686429	1.213982	0.266423
537	0.686372	1.213991	0.273004
538	0.686316	1.214001	0.267527
539	0.686259	1.214011	0.267459
540	0.686203	1.214021	0.267430
541	0.686148	1.214031	0.291303
542	0.686092	1.214041	0.265883
543	0.686037	1.214051	0.272253
544	0.685981	1.214061	0.265729
545	0.685926	1.214071	0.275254
546	0.685871	1.214081	0.262058
547	0.685817	1.214091	0.263691
548	0.685762	1.214102	0.269998
549	0.685708	1.214112	0.262935
550	0.685654	1.214122	0.263147
551	0.685600	1.214132	0.262212
552	0.685547	1.214143	0.288697
553	0.685493	1.214153	0.267871
554	0.685440	1.214163	0.266646
555	0.685387	1.214174	0.266214
556	0.685334	1.214184	0.282253
557	0.685281	1.214194	0.264015
558	0.685229	1.214205	0.264277
559	0.685176	1.214215	0.265429
560	0.685124	1.214226	0.274672
561	0.685072	1.214236	0.266925
562	0.685021	1.214247	0.264239
563	0.684969	1.214258	0.284024
564	0.684918	1.214268	0.265632
565	0.684866	1.214279	0.266091
566	0.684815	1.214289	0.266091
567	0.684764	1.214300	0.282390
568	0.684714	1.214311	0.272601
569	0.684663	1.214322	0.265854
570	0.684613	1.214332	0.265214
571	0.684563	1.214343	0.277218
572	0.684513	1.214354	0.274941
573	0.684463	1.214365	0.261863
574	0.684413	1.214376	0.279967
575	0.684364	1.214387	0.276379
576	0.684315	1.214398	0.273025
577	0.684265	1.214408	0.262696
578	0.684216	1.214419	0.279439
579	0.684168	1.214430	0.272360
580	0.684119	1.214441	0.265610
581	0.684071	1.214452	0.266058
582	0.684022	1.214463	0.268945
583	0.683974	1.214475	0.267925
584	0.683926	1.214486	0.265740
585	0.683878	1.214497	0.282669
586	0.683831	1.214508	0.267230
587	0.683783	1.214519	0.268426
588	0.683736	1.214530	0.266158
589	0.683689	1.214542	0.276976
590	0.683642	1.214553	0.271584
591	0.683595	1.214564	0.266817
592	0.683549	1.214575	0.265642
593	0.683502	1.214587	0.270163
594	0.683456	1.214598	0.263863
595	0.683410	1.214609	0.263220
596	0.683364	1.214621	0.262093
597	0.683318	1.214632	0.280426
598	0.683272	1.214643	0.264178
599	0.683226	1.214655	0.262884
600	0.683181	1.214666	0.277968
601	0.683136	1.214678	0.263932
602	0.683091	1.214689	0.264989
603	0.683046	1.214701	0.262719
604	0.683001	1.214712	0.272011
605	0.682956	1.214724	0.271910
606	0.682912	1.214735	0.264769
607	0.682867	1.214747	0.264173
608	0.682823	1.214758	0.279813
609	0.682779	1.214770	0.263569
610	0.682735	1.214782	0.269150
611	0.682692	1.214793	0.282381
612	0.682648	1.214805	0.262802
613	0.682605	1.214817	0.263950
614	0.682561	1.214828	0.263817
615	0.682518	1.214840	0.274200
616	0.682475	1.214852	0.263101
617	0.682432	1.214864	0.261680
618	0.682389	1.214875	0.262739
619	0.682347	1.214887	0.280351
620	0.682304	1.214899	0.267072
621	0.682262	1.214911	0.265419
622	0.682220	1.214923	0.265053
623	0.682178	1.214934	0.281097
624	0.682136	1.214946	0.267258
625	0.682094	1.214958	0.267760
626	0.682053	1.214970	0.271217
627	0.682011	1.214982	0.265682
628	0.681970	1.214994	0.264654
629	0.681929	1.215006	0.263991
630	0.681887	1.215018	0.286312
631	0.681847	1.215030	0.273882
632	0.681806	1.215042	0.270333
633	0.681765	1.215054	0.267542
634	0.681725	1.215066	0.271488
635	0.681684	1.215078	0.263335
636	0.681644	1.215090	0.261718
637	0.681604	1.215102	0.265575
638	0.681564	1.215114	0.271831
639	0.681524	1.215126	0.262678
640	0.681484	1.215138	0.263263
641	0.681444	1.215150	0.276020
642	0.681405	1.215163	0.263441
643	0.681366	1.215175	0.262686
644	0.681326	1.215187	0.263171
645	0.681287	1.215199	0.277326
646	0.681248	1.215211	0.263482
647	0.681209	1.215223	0.262787
648	0.681171	1.215236	0.267247
649	0.681132	1.215248	0.268945
650	0.681094	1.215260	0.265180
651	0.681055	1.215272	0.263126
652	0.681017	1.215285	0.263648
653	0.680979	1.215297	0.279748
654	0.680941	1.215309	0.264452
655	0.680903	1.215322	0.262447
656	0.680865	1.215334	0.276890
657	0.680828	1.215346	0.267284
658	0.680790	1.215359	0.263814
659	0.680753	1.215371	0.262317
660	0.680715	1.215383	0.274040
661	0.680678	1.215396	0.265745
662	0.680641	1.215408	0.264047
663	0.680604	1.215420	0.263312
664	0.680568	1.215433	0.279425
665	0.680531	1.215445	0.264788
666	0.680494	1.215458	0.263150
667	0.680458	1.215470	0.276981
668	0.680422	1.215483	0.267653
669	0.680385	1.215495	0.263195
670	0.680349	1.215508	0.265263
671	0.680313	1.215520	0.277817
672	0.680277	1.215533	0.265450
673	0.680242	1.215545	0.261508
674	0.680206	1.215558	0.262501
675	0.680170	1.215570	0.279150
676	0.680135	1.215583	0.278380
677	0.680100	1.215595	0.276065
678	0.680065	1.215608	0.277553
679	0.680029	1.215620	0.293661
680	0.679994	1.215633	0.281564
681	0.679960	1.215646	0.278551
682	0.679925	1.215658	0.286103
683	0.679890	1.215671	0.279359
684	0.679856	1.215683	0.268371
685	0.679821	1.215696	0.265707
686	0.679787	1.215709	0.284473
687	0.679753	1.215721	0.263263
688	0.679719	1.215734	0.263792
689	0.679685	1.215747	0.277196
690	0.679651	1.215759	0.262641
691	0.679617	1.215772	0.262022
692	0.679583	1.215785	0.261267
693	0.679550	1.215797	0.273257
694	0.679516	1.215810	0.267228
695	0.679483	1.215823	0.264033
696	0.679450	1.215836	0.263142
697	0.679416	1.215848	0.279387
698	0.679383	1.215861	0.263058
699	0.679350	1.215874	0.270541
700	0.679318	1.215887	0.264623
701	0.679285	1.215899	0.278332
702	0.679252	1.215912	0.260896
703	0.679220	1.215925	0.262624
704	0.679187	1.215938	0.271606
705	0.679155	1.215950	0.269060
706	0.679123	1.215963	0.265561
707	0.679090	1.215976	0.264872
708	0.679058	1.215989	0.284098
709	0.679026	1.216002	0.267732
710	0.678994	1.216015	0.265037
711	0.678963	1.216027	0.265532
712	0.678931	1.216040	0.281345
713	0.678900	1.216053	0.261875
714	0.678868	1.216066	0.262543
715	0.678837	1.216079	0.263574
716	0.678805	1.216092	0.271882
717	0.678774	1.216105	0.264879
718	0.678743	1.216117	0.264937
719	0.678712	1.216130	0.278738
720	0.678681	1.216143	0.264552
721	0.678650	1.216156	0.263741
722	0.678620	1.216169	0.263386
723	0.678589	1.216182	0.275691
724	0.678559	1.216195	0.265327
725	0.678528	1.216208	0.264420
726	0.678498	1.216221	0.268318
727	0.678468	1.216234	0.270246
728	0.678437	1.216247	0.264529
729	0.678407	1.216259	0.261935
730	0.678377	1.216272	0.276205
731	0.678348	1.216285	0.264904
732	0.678318	1.216298	0.263001
733	0.678288	1.216311	0.261040
734	0.678258	1.216324	0.272995
735	0.678229	1.216337	0.267504
736	0.678200	1.216350	0.261155
737	0.678170	1.216363	0.260613
738	0.678141	1.216376	0.267821
739	0.678112	1.216389	0.264669
740	0.678083	1.216402	0.266692
741	0.678054	1.216415	0.263446
742	0.678025	1.216428	0.278167
743	0.677996	1.216441	0.261762
744	0.677967	1.216454	0.260968
745	0.677939	1.216467	0.260256
746	0.677910	1.216480	0.276877
747	0.677882	1.216493	0.265921
748	0.677853	1.216506	0.263677
749	0.677825	1.216519	0.277907
750	0.677797	1.216532	0.265044
751	0.677769	1.216545	0.263953
752	0.677741	1.216559	0.263343
753	0.677713	1.216572	0.277864
754	0.677685	1.216585	0.267603
755	0.677657	1.216598	0.263954
756	0.677629	1.216611	0.262809
757	0.677602	1.216624	0.274749
758	0.677574	1.216637	0.263747
759	0.677547	1.216650	0.260899
760	0.677519	1.216663	0.269055
761	0.677492	1.216676	0.267945
762	0.677465	1.216689	0.262195
763	0.677438	1.216702	0.269780
764	0.677410	1.216715	0.279101
765	0.677383	1.216728	0.264314
766	0.677357	1.216742	0.262580
767	0.677330	1.216755	0.263105
768	0.677303	1.216768	0.274068
769	0.677276	1.216781	0.267145
770	0.677250	1.216794	0.262726
771	0.677223	1.216807	0.262404
772	0.677197	1.216820	0.271306
773	0.677171	1.216833	0.264344
774	0.677144	1.216846	0.264073
775	0.677118	1.216860	0.276102
776	0.677092	1.216873	0.265189
777	0.677066	1.216886	0.263122
778	0.677040	1.216899	0.263259
779	0.677014	1.216912	0.275547
780	0.676988	1.216925	0.262252
781	0.676963	1.216938	0.260531
782	0.676937	1.216951	0.261259
783	0.676911	1.216965	0.265312
784	0.676886	1.216978	0.261019
785	0.676860	1.216991	0.263057
786	0.676835	1.217004	0.262477
787	0.676810	1.217017	0.278544
788	0.676784	1.217030	0.263167
789	0.676759	1.217043	0.263504
790	0.676734	1.217057	0.264491
791	0.676709	1.217070	0.276387
792	0.676684	1.217083	0.262316
793	0.676660	1.217096	0.263451
794	0.676635	1.217109	0.271276
795	0.676610	1.217122	0.265830
796	0.676585	1.217135	0.263789
797	0.676561	1.217149	0.264310
798	0.676536	1.217162	0.278774
799	0.676512	1.217175	0.263100
800	0.676488	1.217188	0.263703
801	0.676463	1.217201	0.262260
802	0.676439	1.217214	0.276330
803	0.676415	1.217228	0.264082
804	0.676391	1.217241	0.263553
805	0.676367	1.217254	0.267813
806	0.676343	1.217267	0.265428
807	0.676319	1.217280	0.263410
808	0.676295	1.217293	0.263518
809	0.676272	1.217307	0.276451
810	0.676248	1.217320	0.264749
811	0.676224	1.217333	0.263056
812	0.676201	1.217346	0.263382
813	0.676178	1.217359	0.287005
814	0.676154	1.217372	0.268496
815	0.676131	1.217386	0.270345
816	0.676108	1.217399	0.265441
817	0.676084	1.217412	0.273051
818	0.676061	1.217425	0.264346
819	0.676038	1.217438	0.262760
820	0.676015	1.217451	0.278501
