epoche	train err	probe err	elapsed time
266	0.733467	1.144789	0.265128
267	0.733249	1.144775	0.265669
268	0.733032	1.144762	0.265696
269	0.732817	1.144749	0.280538
270	0.732602	1.144736	0.273122
271	0.732389	1.144724	0.265255
272	0.732177	1.144712	0.261662
273	0.731966	1.144700	0.277247
274	0.731757	1.144689	0.272579
275	0.731548	1.144678	0.264571
276	0.731341	1.144668	0.265978
277	0.731135	1.144657	0.275196
278	0.730930	1.144648	0.262364
279	0.730727	1.144638	0.261857
280	0.730524	1.144629	0.278136
281	0.730323	1.144620	0.261811
282	0.730122	1.144611	0.269374
283	0.729923	1.144603	0.266400
284	0.729725	1.144595	0.288162
285	0.729528	1.144588	0.268440
286	0.729332	1.144580	0.265060
287	0.729137	1.144573	0.263719
288	0.728943	1.144567	0.273847
289	0.728750	1.144560	0.262067
290	0.728558	1.144554	0.262287
291	0.728368	1.144548	0.268247
292	0.728178	1.144543	0.275155
293	0.727989	1.144537	0.265853
294	0.727801	1.144532	0.267704
295	0.727615	1.144528	0.275994
296	0.727429	1.144523	0.264071
297	0.727244	1.144519	0.261718
298	0.727060	1.144515	0.262639
299	0.726878	1.144511	0.271680
300	0.726696	1.144508	0.265889
301	0.726515	1.144505	0.264461
302	0.726335	1.144502	0.264096
303	0.726156	1.144499	0.272460
304	0.725978	1.144496	0.269250
305	0.725801	1.144494	0.266286
306	0.725625	1.144492	0.275356
307	0.725449	1.144490	0.263931
308	0.725275	1.144489	0.262688
309	0.725101	1.144487	0.261775
310	0.724929	1.144486	0.274676
311	0.724757	1.144485	0.263152
312	0.724586	1.144485	0.260619
313	0.724416	1.144484	0.262137
314	0.724247	1.144484	0.279248
315	0.724079	1.144484	0.262772
316	0.723911	1.144484	0.263923
317	0.723745	1.144484	0.263086
318	0.723579	1.144485	0.277370
319	0.723414	1.144486	0.276575
320	0.723250	1.144487	0.262952
321	0.723087	1.144488	0.276999
322	0.722924	1.144489	0.263090
323	0.722763	1.144490	0.263920
324	0.722602	1.144492	0.261641
325	0.722442	1.144494	0.279109
326	0.722283	1.144496	0.263761
327	0.722124	1.144498	0.261602
328	0.721966	1.144500	0.263263
329	0.721810	1.144503	0.274984
330	0.721653	1.144506	0.267605
331	0.721498	1.144509	0.267033
332	0.721343	1.144512	0.262267
333	0.721189	1.144515	0.272339
334	0.721036	1.144518	0.268766
335	0.720884	1.144522	0.275863
336	0.720732	1.144525	0.279241
337	0.720581	1.144529	0.264892
338	0.720431	1.144533	0.264116
339	0.720281	1.144537	0.264217
340	0.720133	1.144541	0.278216
341	0.719985	1.144546	0.260974
342	0.719837	1.144550	0.263985
343	0.719691	1.144555	0.262663
344	0.719545	1.144559	0.269325
345	0.719399	1.144564	0.262196
346	0.719255	1.144569	0.262311
347	0.719111	1.144574	0.263672
348	0.718967	1.144580	0.282218
349	0.718825	1.144585	0.266445
350	0.718683	1.144591	0.265383
351	0.718542	1.144596	0.281058
352	0.718401	1.144602	0.270479
353	0.718261	1.144608	0.260652
354	0.718122	1.144614	0.261478
355	0.717983	1.144620	0.273181
356	0.717845	1.144626	0.265080
357	0.717708	1.144633	0.263554
358	0.717571	1.144639	0.265414
359	0.717435	1.144646	0.282836
360	0.717299	1.144652	0.266251
361	0.717164	1.144659	0.261407
362	0.717030	1.144666	0.275765
363	0.716896	1.144673	0.265840
364	0.716763	1.144680	0.270992
365	0.716631	1.144687	0.263870
366	0.716499	1.144694	0.276117
367	0.716368	1.144701	0.269624
368	0.716237	1.144709	0.264080
369	0.716107	1.144716	0.264023
370	0.715977	1.144724	0.282061
371	0.715849	1.144731	0.271999
372	0.715720	1.144739	0.261715
373	0.715592	1.144747	0.262464
374	0.715465	1.144755	0.276095
375	0.715338	1.144763	0.273394
376	0.715212	1.144771	0.266480
377	0.715087	1.144779	0.273076
378	0.714962	1.144787	0.269693
379	0.714837	1.144796	0.264164
380	0.714713	1.144804	0.263945
381	0.714590	1.144812	0.284088
382	0.714467	1.144821	0.270205
383	0.714345	1.144829	0.264646
384	0.714223	1.144838	0.262504
385	0.714102	1.144847	0.274494
386	0.713981	1.144855	0.267643
387	0.713861	1.144864	0.262786
388	0.713742	1.144873	0.268495
389	0.713622	1.144882	0.262463
390	0.713504	1.144891	0.261824
391	0.713386	1.144900	0.261044
392	0.713268	1.144909	0.274658
393	0.713151	1.144918	0.263924
394	0.713034	1.144927	0.261240
395	0.712918	1.144937	0.262950
396	0.712803	1.144946	0.282016
397	0.712687	1.144955	0.261810
398	0.712573	1.144965	0.260971
399	0.712459	1.144974	0.260814
400	0.712345	1.144984	0.271172
401	0.712232	1.144993	0.265122
402	0.712119	1.145003	0.264950
403	0.712007	1.145012	0.270856
404	0.711895	1.145022	0.276195
405	0.711784	1.145032	0.264687
406	0.711673	1.145042	0.262011
407	0.711562	1.145051	0.282679
408	0.711452	1.145061	0.264057
409	0.711343	1.145071	0.263652
410	0.711234	1.145081	0.262346
411	0.711125	1.145091	0.277733
412	0.711017	1.145101	0.268001
413	0.710909	1.145111	0.263176
414	0.710802	1.145121	0.264656
415	0.710695	1.145131	0.275032
416	0.710589	1.145141	0.264494
417	0.710483	1.145151	0.262137
418	0.710378	1.145161	0.275982
419	0.710272	1.145171	0.264490
420	0.710168	1.145182	0.261019
421	0.710064	1.145192	0.262597
422	0.709960	1.145202	0.274985
423	0.709856	1.145212	0.268582
424	0.709753	1.145223	0.264547
425	0.709651	1.145233	0.262761
426	0.709549	1.145243	0.275360
427	0.709447	1.145254	0.269083
428	0.709346	1.145264	0.263419
429	0.709245	1.145274	0.262562
430	0.709144	1.145285	0.279802
431	0.709044	1.145295	0.270242
432	0.708944	1.145306	0.264042
433	0.708845	1.145316	0.278292
434	0.708746	1.145326	0.266708
435	0.708647	1.145337	0.264422
436	0.708549	1.145347	0.270382
437	0.708451	1.145358	0.280741
438	0.708354	1.145368	0.267466
439	0.708257	1.145379	0.262884
440	0.708160	1.145390	0.263138
441	0.708064	1.145400	0.276523
442	0.707968	1.145411	0.264437
443	0.707873	1.145421	0.263782
444	0.707778	1.145432	0.270632
445	0.707683	1.145442	0.273036
446	0.707588	1.145453	0.264647
447	0.707494	1.145463	0.268396
448	0.707401	1.145474	0.290369
449	0.707307	1.145485	0.295326
450	0.707214	1.145495	0.281481
451	0.707122	1.145506	0.268840
452	0.707030	1.145516	0.283887
453	0.706938	1.145527	0.271973
454	0.706846	1.145538	0.274370
455	0.706755	1.145548	0.277015
456	0.706664	1.145559	0.266119
457	0.706574	1.145569	0.269044
458	0.706483	1.145580	0.268424
459	0.706394	1.145591	0.283726
460	0.706304	1.145601	0.267287
461	0.706215	1.145612	0.265894
462	0.706126	1.145623	0.266904
463	0.706038	1.145633	0.289853
464	0.705950	1.145644	0.265063
465	0.705862	1.145654	0.265093
466	0.705774	1.145665	0.275386
467	0.705687	1.145675	0.262243
468	0.705600	1.145686	0.261247
469	0.705514	1.145697	0.261843
470	0.705428	1.145707	0.282542
471	0.705342	1.145718	0.266568
472	0.705256	1.145728	0.261949
473	0.705171	1.145739	0.261709
474	0.705086	1.145749	0.273503
475	0.705001	1.145760	0.265617
476	0.704917	1.145770	0.262605
477	0.704833	1.145781	0.264463
478	0.704749	1.145791	0.278627
479	0.704666	1.145802	0.263402
480	0.704583	1.145812	0.270115
481	0.704500	1.145823	0.277630
482	0.704418	1.145833	0.263159
483	0.704336	1.145843	0.263902
484	0.704254	1.145854	0.261671
485	0.704172	1.145864	0.276719
486	0.704091	1.145875	0.271148
487	0.704010	1.145885	0.263439
488	0.703929	1.145895	0.265570
489	0.703849	1.145906	0.276876
490	0.703769	1.145916	0.263424
491	0.703689	1.145926	0.262702
492	0.703609	1.145937	0.263725
493	0.703530	1.145947	0.278652
494	0.703451	1.145957	0.266561
495	0.703372	1.145967	0.263775
496	0.703294	1.145978	0.282660
497	0.703216	1.145988	0.269365
498	0.703138	1.145998	0.266057
499	0.703060	1.146008	0.265518
500	0.702983	1.146018	0.273424
501	0.702906	1.146029	0.263606
502	0.702829	1.146039	0.261707
503	0.702753	1.146049	0.261986
504	0.702676	1.146059	0.279282
505	0.702600	1.146069	0.268146
506	0.702525	1.146079	0.263672
507	0.702449	1.146089	0.278656
508	0.702374	1.146099	0.265108
509	0.702299	1.146109	0.264262
510	0.702225	1.146119	0.264321
511	0.702150	1.146129	0.279247
512	0.702076	1.146139	0.268425
513	0.702002	1.146149	0.266976
514	0.701929	1.146159	0.261879
515	0.701855	1.146169	0.275202
516	0.701782	1.146178	0.267377
517	0.701709	1.146188	0.266492
518	0.701637	1.146198	0.264928
519	0.701564	1.146208	0.274239
520	0.701492	1.146218	0.267927
521	0.701420	1.146227	0.263766
522	0.701349	1.146237	0.273634
523	0.701277	1.146247	0.262520
524	0.701206	1.146256	0.261685
525	0.701135	1.146266	0.261744
526	0.701064	1.146276	0.281621
527	0.700994	1.146285	0.265391
528	0.700924	1.146295	0.263740
529	0.700854	1.146304	0.268028
530	0.700784	1.146314	0.275169
531	0.700715	1.146323	0.265995
532	0.700645	1.146333	0.263424
533	0.700576	1.146342	0.263707
534	0.700508	1.146352	0.269551
535	0.700439	1.146361	0.263386
536	0.700371	1.146370	0.261068
537	0.700303	1.146380	0.274472
538	0.700235	1.146389	0.262265
539	0.700167	1.146398	0.261269
540	0.700100	1.146408	0.261724
541	0.700033	1.146417	0.275380
542	0.699966	1.146426	0.266384
543	0.699899	1.146435	0.265528
544	0.699832	1.146444	0.265117
545	0.699766	1.146454	0.275485
546	0.699700	1.146463	0.265791
547	0.699634	1.146472	0.262833
548	0.699568	1.146481	0.264015
549	0.699503	1.146490	0.273261
550	0.699438	1.146499	0.266866
551	0.699373	1.146508	0.266227
552	0.699308	1.146517	0.277504
553	0.699243	1.146526	0.265919
554	0.699179	1.146534	0.267262
555	0.699115	1.146543	0.263522
556	0.699051	1.146552	0.270701
557	0.698987	1.146561	0.265169
558	0.698923	1.146570	0.263421
559	0.698860	1.146579	0.261971
560	0.698797	1.146587	0.277930
561	0.698734	1.146596	0.269944
562	0.698671	1.146605	0.278003
563	0.698609	1.146613	0.286343
564	0.698546	1.146622	0.265378
565	0.698484	1.146630	0.267424
566	0.698422	1.146639	0.269098
567	0.698361	1.146648	0.279461
568	0.698299	1.146656	0.271375
569	0.698238	1.146664	0.264750
570	0.698176	1.146673	0.264784
571	0.698115	1.146681	0.283185
572	0.698055	1.146690	0.265698
573	0.697994	1.146698	0.263737
574	0.697934	1.146706	0.276316
575	0.697874	1.146715	0.266887
576	0.697814	1.146723	0.264842
577	0.697754	1.146731	0.262944
578	0.697694	1.146739	0.276554
579	0.697635	1.146748	0.263723
580	0.697575	1.146756	0.262811
581	0.697516	1.146764	0.269302
582	0.697457	1.146772	0.275467
583	0.697399	1.146780	0.270634
584	0.697340	1.146788	0.264151
585	0.697282	1.146796	0.269177
586	0.697224	1.146804	0.287851
587	0.697166	1.146812	0.261776
588	0.697108	1.146820	0.262312
589	0.697050	1.146828	0.269592
590	0.696993	1.146836	0.265825
591	0.696935	1.146844	0.264208
592	0.696878	1.146851	0.263638
593	0.696821	1.146859	0.274357
594	0.696765	1.146867	0.263460
595	0.696708	1.146875	0.262636
596	0.696652	1.146882	0.262328
597	0.696595	1.146890	0.278144
598	0.696539	1.146898	0.263281
599	0.696484	1.146905	0.262646
600	0.696428	1.146913	0.264592
601	0.696372	1.146920	0.275795
602	0.696317	1.146928	0.266451
603	0.696262	1.146935	0.264454
604	0.696207	1.146943	0.278327
605	0.696152	1.146950	0.266624
606	0.696097	1.146958	0.266275
607	0.696042	1.146965	0.265103
608	0.695988	1.146972	0.278174
609	0.695934	1.146980	0.271990
610	0.695880	1.146987	0.264750
611	0.695826	1.146994	0.264632
612	0.695772	1.147001	0.272147
613	0.695719	1.147009	0.263566
614	0.695665	1.147016	0.263304
615	0.695612	1.147023	0.262914
616	0.695559	1.147030	0.273680
617	0.695506	1.147037	0.264837
618	0.695453	1.147044	0.262539
619	0.695400	1.147051	0.283894
620	0.695348	1.147058	0.263728
621	0.695296	1.147065	0.263323
622	0.695243	1.147072	0.263956
623	0.695191	1.147079	0.272858
624	0.695140	1.147086	0.262885
625	0.695088	1.147093	0.262526
626	0.695036	1.147099	0.262180
627	0.694985	1.147106	0.275644
628	0.694934	1.147113	0.264331
629	0.694883	1.147120	0.263225
630	0.694832	1.147126	0.262687
631	0.694781	1.147133	0.275670
632	0.694730	1.147140	0.272189
633	0.694680	1.147146	0.268441
634	0.694629	1.147153	0.276752
635	0.694579	1.147159	0.268326
636	0.694529	1.147166	0.264765
637	0.694479	1.147173	0.265113
638	0.694429	1.147179	0.281748
639	0.694380	1.147185	0.268273
640	0.694330	1.147192	0.264566
641	0.694281	1.147198	0.263901
642	0.694232	1.147205	0.286142
643	0.694183	1.147211	0.268249
644	0.694134	1.147217	0.266628
645	0.694085	1.147224	0.274867
646	0.694036	1.147230	0.265772
647	0.693988	1.147236	0.267583
648	0.693939	1.147242	0.262856
649	0.693891	1.147248	0.274831
650	0.693843	1.147255	0.265864
651	0.693795	1.147261	0.271064
652	0.693747	1.147267	0.265033
653	0.693699	1.147273	0.278319
654	0.693652	1.147279	0.264125
655	0.693605	1.147285	0.263958
656	0.693557	1.147291	0.269694
657	0.693510	1.147297	0.266108
658	0.693463	1.147303	0.266373
659	0.693416	1.147309	0.267064
660	0.693369	1.147314	0.277135
661	0.693323	1.147320	0.264938
662	0.693276	1.147326	0.264512
663	0.693230	1.147332	0.267142
664	0.693184	1.147338	0.277313
665	0.693138	1.147343	0.265816
666	0.693092	1.147349	0.264216
667	0.693046	1.147355	0.263703
668	0.693000	1.147360	0.272264
669	0.692954	1.147366	0.267611
670	0.692909	1.147372	0.263043
671	0.692864	1.147377	0.270700
672	0.692818	1.147383	0.265766
673	0.692773	1.147388	0.263940
674	0.692728	1.147394	0.266465
675	0.692683	1.147399	0.288649
676	0.692639	1.147405	0.293985
677	0.692594	1.147410	0.273311
678	0.692550	1.147415	0.269152
679	0.692505	1.147421	0.274273
680	0.692461	1.147426	0.266761
681	0.692417	1.147431	0.267654
682	0.692373	1.147437	0.276290
683	0.692329	1.147442	0.266720
684	0.692285	1.147447	0.263893
685	0.692242	1.147452	0.264133
686	0.692198	1.147458	0.282778
687	0.692155	1.147463	0.265680
688	0.692112	1.147468	0.267164
689	0.692068	1.147473	0.264387
690	0.692025	1.147478	0.271954
691	0.691982	1.147483	0.267259
692	0.691940	1.147488	0.263579
693	0.691897	1.147493	0.265510
694	0.691854	1.147498	0.276617
695	0.691812	1.147503	0.268232
696	0.691769	1.147508	0.263397
697	0.691727	1.147513	0.278053
698	0.691685	1.147518	0.262283
699	0.691643	1.147523	0.262363
700	0.691601	1.147527	0.260813
701	0.691559	1.147532	0.276712
702	0.691518	1.147537	0.265016
703	0.691476	1.147542	0.263498
704	0.691435	1.147546	0.263164
705	0.691393	1.147551	0.278268
706	0.691352	1.147556	0.268153
707	0.691311	1.147561	0.263580
708	0.691270	1.147565	0.271272
709	0.691229	1.147570	0.274045
710	0.691188	1.147574	0.261621
711	0.691148	1.147579	0.261266
712	0.691107	1.147583	0.272574
713	0.691066	1.147588	0.262822
714	0.691026	1.147592	0.263057
715	0.690986	1.147597	0.262407
716	0.690946	1.147601	0.272117
717	0.690906	1.147606	0.264729
718	0.690866	1.147610	0.264009
719	0.690826	1.147615	0.262513
720	0.690786	1.147619	0.277179
721	0.690746	1.147623	0.264666
722	0.690707	1.147628	0.263019
723	0.690667	1.147632	0.263395
724	0.690628	1.147636	0.271818
725	0.690589	1.147640	0.263721
726	0.690550	1.147645	0.267928
727	0.690511	1.147649	0.289748
728	0.690472	1.147653	0.262624
729	0.690433	1.147657	0.262970
730	0.690394	1.147661	0.262343
731	0.690356	1.147665	0.280461
732	0.690317	1.147669	0.263075
733	0.690279	1.147673	0.262948
734	0.690240	1.147677	0.261804
735	0.690202	1.147681	0.271638
736	0.690164	1.147685	0.265194
737	0.690126	1.147689	0.263464
738	0.690088	1.147693	0.270364
739	0.690050	1.147697	0.274331
740	0.690012	1.147701	0.264268
741	0.689975	1.147705	0.263492
742	0.689937	1.147709	0.278891
743	0.689900	1.147713	0.267275
744	0.689862	1.147717	0.263651
745	0.689825	1.147720	0.263042
746	0.689788	1.147724	0.271161
747	0.689751	1.147728	0.271486
748	0.689714	1.147732	0.264883
749	0.689677	1.147735	0.264299
750	0.689640	1.147739	0.278592
751	0.689603	1.147743	0.268789
752	0.689567	1.147746	0.263590
753	0.689530	1.147750	0.281409
754	0.689494	1.147754	0.272457
755	0.689458	1.147757	0.268467
756	0.689421	1.147761	0.262933
757	0.689385	1.147764	0.273111
758	0.689349	1.147768	0.271847
759	0.689313	1.147771	0.281187
760	0.689277	1.147775	0.262253
761	0.689241	1.147778	0.292325
762	0.689206	1.147782	0.276519
763	0.689170	1.147785	0.263238
764	0.689135	1.147789	0.280104
765	0.689099	1.147792	0.263069
766	0.689064	1.147795	0.267739
767	0.689028	1.147799	0.263068
768	0.688993	1.147802	0.274920
769	0.688958	1.147805	0.265904
770	0.688923	1.147809	0.263517
771	0.688888	1.147812	0.262946
772	0.688853	1.147815	0.273353
773	0.688819	1.147819	0.266514
774	0.688784	1.147822	0.262756
775	0.688749	1.147825	0.260951
776	0.688715	1.147828	0.279672
777	0.688680	1.147831	0.265570
778	0.688646	1.147834	0.263167
779	0.688612	1.147838	0.270651
780	0.688578	1.147841	0.263122
781	0.688544	1.147844	0.260892
782	0.688510	1.147847	0.261233
783	0.688476	1.147850	0.278593
784	0.688442	1.147853	0.267753
785	0.688408	1.147856	0.264516
786	0.688375	1.147859	0.265339
787	0.688341	1.147862	0.281981
788	0.688307	1.147865	0.269218
789	0.688274	1.147868	0.275148
790	0.688241	1.147871	0.283779
791	0.688207	1.147874	0.267307
792	0.688174	1.147876	0.265162
793	0.688141	1.147879	0.270084
794	0.688108	1.147882	0.283721
795	0.688075	1.147885	0.265438
796	0.688042	1.147888	0.264244
797	0.688010	1.147891	0.262429
798	0.687977	1.147893	0.281907
799	0.687944	1.147896	0.267602
800	0.687912	1.147899	0.264059
801	0.687879	1.147902	0.265820
802	0.687847	1.147904	0.274738
803	0.687814	1.147907	0.268805
804	0.687782	1.147910	0.261777
805	0.687750	1.147912	0.278499
806	0.687718	1.147915	0.264777
807	0.687686	1.147918	0.267956
808	0.687654	1.147920	0.261668
809	0.687622	1.147923	0.279746
810	0.687590	1.147926	0.263729
811	0.687559	1.147928	0.265295
812	0.687527	1.147931	0.262792
813	0.687496	1.147933	0.276029
814	0.687464	1.147936	0.267965
815	0.687433	1.147938	0.262145
816	0.687401	1.147941	0.272397
817	0.687370	1.147943	0.269487
818	0.687339	1.147946	0.267117
819	0.687308	1.147948	0.263200
820	0.687277	1.147950	0.283409
