epoche	train err	probe err	elapsed time
60	0.624100	1.176948	0.300106
61	0.621950	1.177166	0.301012
62	0.619916	1.177401	0.292877
63	0.617991	1.177648	0.290762
64	0.616169	1.177906	0.278031
65	0.614444	1.178173	0.307164
66	0.612810	1.178448	0.298826
67	0.611261	1.178729	0.284056
68	0.609794	1.179013	0.296749
69	0.608402	1.179302	0.286098
70	0.607083	1.179592	0.296257
71	0.605831	1.179884	0.298380
72	0.604643	1.180176	0.286082
73	0.603515	1.180467	0.289605
74	0.602444	1.180758	0.273217
75	0.601427	1.181047	0.284163
76	0.600460	1.181334	0.287669
77	0.599541	1.181618	0.283772
78	0.598668	1.181899	0.286807
79	0.597836	1.182177	0.276447
80	0.597046	1.182451	0.307310
81	0.596293	1.182722	0.292075
82	0.595576	1.182988	0.281401
83	0.594894	1.183250	0.284851
84	0.594244	1.183508	0.286501
85	0.593624	1.183762	0.276617
86	0.593033	1.184011	0.275007
87	0.592469	1.184255	0.287235
88	0.591932	1.184495	0.268913
89	0.591419	1.184729	0.276348
90	0.590929	1.184960	0.282468
91	0.590461	1.185185	0.259769
92	0.590014	1.185406	0.259727
93	0.589587	1.185623	0.259688
94	0.589179	1.185834	0.269173
95	0.588789	1.186042	0.272337
96	0.588416	1.186244	0.264183
97	0.588059	1.186443	0.264415
98	0.587717	1.186637	0.280069
99	0.587390	1.186826	0.276359
100	0.587076	1.187012	0.272256
101	0.586776	1.187193	0.280651
102	0.586488	1.187371	0.278945
103	0.586212	1.187544	0.272950
104	0.585948	1.187713	0.270929
105	0.585694	1.187879	0.287867
106	0.585451	1.188041	0.277671
107	0.585218	1.188199	0.274558
108	0.584993	1.188354	0.270889
109	0.584778	1.188505	0.291213
110	0.584571	1.188653	0.273026
111	0.584373	1.188798	0.275845
112	0.584182	1.188939	0.275923
113	0.583998	1.189077	0.262098
114	0.583822	1.189212	0.265236
115	0.583652	1.189344	0.262645
116	0.583489	1.189473	0.277385
117	0.583332	1.189599	0.267619
118	0.583181	1.189723	0.262304
119	0.583035	1.189844	0.260988
120	0.582895	1.189962	0.279375
121	0.582760	1.190077	0.263797
122	0.582630	1.190190	0.263515
123	0.582505	1.190301	0.269279
124	0.582384	1.190409	0.264156
125	0.582267	1.190514	0.267616
126	0.582155	1.190618	0.263891
127	0.582046	1.190719	0.277733
128	0.581942	1.190818	0.268884
129	0.581841	1.190915	0.262872
130	0.581743	1.191010	0.290318
131	0.581649	1.191103	0.301501
132	0.581559	1.191194	0.280017
133	0.581471	1.191283	0.309041
134	0.581386	1.191370	0.361052
135	0.581304	1.191455	0.305736
136	0.581225	1.191539	0.279678
137	0.581148	1.191621	0.300490
138	0.581074	1.191701	0.281888
139	0.581003	1.191779	0.277131
140	0.580934	1.191856	0.286398
141	0.580867	1.191931	0.283463
142	0.580802	1.192005	0.287960
143	0.580739	1.192077	0.267883
144	0.580678	1.192148	0.296596
145	0.580619	1.192217	0.283843
146	0.580562	1.192285	0.282928
147	0.580507	1.192352	0.270380
148	0.580454	1.192417	0.289163
149	0.580402	1.192481	0.281102
150	0.580352	1.192543	0.266947
151	0.580303	1.192605	0.295625
152	0.580256	1.192665	0.288610
153	0.580210	1.192724	0.273193
154	0.580165	1.192782	0.271460
155	0.580122	1.192838	0.296638
156	0.580080	1.192894	0.288064
157	0.580040	1.192948	0.268897
158	0.580000	1.193001	0.286423
159	0.579962	1.193053	0.300837
160	0.579925	1.193105	0.314986
161	0.579889	1.193155	0.326803
162	0.579853	1.193204	0.382558
163	0.579819	1.193252	0.315896
164	0.579786	1.193300	0.280486
165	0.579754	1.193346	0.281425
166	0.579722	1.193392	0.268861
167	0.579692	1.193436	0.279516
168	0.579662	1.193480	0.282632
169	0.579633	1.193523	0.285288
170	0.579605	1.193565	0.279848
171	0.579578	1.193606	0.274027
172	0.579551	1.193647	0.286045
173	0.579525	1.193687	0.261231
174	0.579500	1.193726	0.275509
175	0.579475	1.193764	0.277329
176	0.579451	1.193801	0.276585
177	0.579428	1.193838	0.264939
178	0.579405	1.193874	0.267728
179	0.579383	1.193909	0.281441
180	0.579361	1.193944	0.276819
181	0.579340	1.193978	0.275247
182	0.579319	1.194012	0.266072
183	0.579299	1.194044	0.282961
184	0.579279	1.194077	0.268116
185	0.579260	1.194108	0.261528
186	0.579241	1.194139	0.262063
187	0.579223	1.194169	0.276540
188	0.579205	1.194199	0.264956
189	0.579187	1.194228	0.259918
190	0.579170	1.194257	0.259244
191	0.579153	1.194285	0.274326
192	0.579137	1.194313	0.264946
193	0.579121	1.194340	0.262473
194	0.579105	1.194367	0.283641
195	0.579090	1.194393	0.265455
196	0.579075	1.194419	0.260097
197	0.579060	1.194444	0.264763
198	0.579046	1.194469	0.270015
199	0.579031	1.194493	0.262691
200	0.579018	1.194517	0.262330
201	0.579004	1.194540	0.264019
202	0.578991	1.194563	0.276597
203	0.578978	1.194586	0.264421
204	0.578965	1.194608	0.262388
205	0.578953	1.194629	0.269907
206	0.578940	1.194651	0.271404
207	0.578928	1.194672	0.260541
208	0.578916	1.194692	0.259942
209	0.578905	1.194712	0.269265
210	0.578893	1.194732	0.262989
211	0.578882	1.194752	0.266996
212	0.578871	1.194771	0.261351
213	0.578860	1.194790	0.280564
214	0.578850	1.194808	0.262212
215	0.578839	1.194826	0.259485
216	0.578829	1.194844	0.269720
217	0.578819	1.194862	0.272868
218	0.578809	1.194879	0.268602
219	0.578799	1.194896	0.267695
220	0.578789	1.194912	0.271093
221	0.578780	1.194929	0.268576
222	0.578771	1.194945	0.263290
223	0.578761	1.194960	0.260808
224	0.578752	1.194976	0.289561
225	0.578744	1.194991	0.262700
226	0.578735	1.195006	0.261481
227	0.578726	1.195020	0.261025
228	0.578718	1.195035	0.277408
229	0.578709	1.195049	0.260197
230	0.578701	1.195063	0.264148
231	0.578693	1.195077	0.263766
232	0.578685	1.195090	0.272048
233	0.578677	1.195103	0.262523
234	0.578669	1.195116	0.263729
235	0.578661	1.195129	0.266532
236	0.578653	1.195142	0.264846
237	0.578646	1.195154	0.265718
238	0.578638	1.195166	0.261340
239	0.578631	1.195178	0.275996
240	0.578624	1.195190	0.263030
241	0.578617	1.195201	0.262484
242	0.578610	1.195213	0.263664
243	0.578602	1.195224	0.277855
244	0.578596	1.195235	0.264947
245	0.578589	1.195245	0.262212
246	0.578582	1.195256	0.260698
247	0.578575	1.195267	0.271784
248	0.578569	1.195277	0.264529
249	0.578562	1.195287	0.262904
250	0.578555	1.195297	0.262063
251	0.578549	1.195307	0.279111
252	0.578543	1.195316	0.331545
253	0.578536	1.195326	0.292221
254	0.578530	1.195335	0.313818
255	0.578524	1.195344	0.280880
256	0.578518	1.195353	0.284361
257	0.578512	1.195362	0.303062
258	0.578506	1.195371	0.319835
259	0.578500	1.195379	0.281468
260	0.578494	1.195388	0.267101
261	0.578488	1.195396	0.276817
262	0.578482	1.195404	0.264096
263	0.578476	1.195413	0.260973
264	0.578471	1.195421	0.274759
265	0.578465	1.195428	0.262788
266	0.578459	1.195436	0.273091
267	0.578454	1.195444	0.277800
268	0.578448	1.195451	0.307799
269	0.578443	1.195459	0.281984
270	0.578437	1.195466	0.271934
271	0.578432	1.195473	0.268889
272	0.578427	1.195480	0.293549
273	0.578421	1.195487	0.313463
274	0.578416	1.195494	0.278810
275	0.578411	1.195501	0.306688
276	0.578406	1.195507	0.271408
277	0.578401	1.195514	0.269815
278	0.578395	1.195520	0.270330
279	0.578390	1.195527	0.287997
280	0.578385	1.195533	0.272867
281	0.578380	1.195539	0.270824
282	0.578375	1.195545	0.287915
283	0.578370	1.195551	0.272568
284	0.578365	1.195557	0.272990
285	0.578360	1.195563	0.273014
286	0.578356	1.195569	0.286008
287	0.578351	1.195574	0.271277
288	0.578346	1.195580	0.268917
289	0.578341	1.195586	0.277912
290	0.578336	1.195591	0.272871
291	0.578332	1.195596	0.276543
292	0.578327	1.195602	0.271783
293	0.578322	1.195607	0.291928
294	0.578318	1.195612	0.273337
295	0.578313	1.195617	0.269949
296	0.578308	1.195622	0.270856
297	0.578304	1.195627	0.278294
298	0.578299	1.195632	0.277415
299	0.578295	1.195637	0.269373
300	0.578290	1.195642	0.279053
301	0.578286	1.195647	0.267596
302	0.578281	1.195651	0.270015
303	0.578277	1.195656	0.269447
304	0.578273	1.195660	0.291261
305	0.578268	1.195665	0.270259
306	0.578264	1.195669	0.270017
307	0.578259	1.195674	0.270808
308	0.578255	1.195678	0.284204
309	0.578251	1.195682	0.269062
310	0.578246	1.195687	0.268549
311	0.578242	1.195691	0.283839
312	0.578238	1.195695	0.270982
313	0.578234	1.195699	0.270334
314	0.578230	1.195703	0.269648
315	0.578225	1.195707	0.289353
316	0.578221	1.195711	0.272606
317	0.578217	1.195715	0.267602
318	0.578213	1.195719	0.315928
319	0.578209	1.195723	0.365455
320	0.578205	1.195726	0.309810
321	0.578201	1.195730	0.287376
322	0.578196	1.195734	0.333054
323	0.578192	1.195738	0.319649
324	0.578188	1.195741	0.308505
325	0.578184	1.195745	0.326514
326	0.578180	1.195748	0.280384
327	0.578176	1.195752	0.290666
328	0.578172	1.195755	0.294159
329	0.578168	1.195759	0.280218
330	0.578164	1.195762	0.284786
331	0.578160	1.195766	0.281217
332	0.578157	1.195769	0.297303
333	0.578153	1.195772	0.284843
334	0.578149	1.195775	0.280396
335	0.578145	1.195779	0.298626
336	0.578141	1.195782	0.283261
337	0.578137	1.195785	0.282450
338	0.578133	1.195788	0.271670
339	0.578129	1.195791	0.307026
340	0.578126	1.195795	0.291136
341	0.578122	1.195798	0.273245
342	0.578118	1.195801	0.290750
343	0.578114	1.195804	0.282464
344	0.578110	1.195807	0.279450
345	0.578107	1.195810	0.271745
346	0.578103	1.195813	0.298437
347	0.578099	1.195816	0.270545
348	0.578096	1.195818	0.282766
349	0.578092	1.195821	0.289747
350	0.578088	1.195824	0.275771
351	0.578084	1.195827	0.275209
352	0.578081	1.195830	0.317323
353	0.578077	1.195833	0.314702
354	0.578073	1.195835	0.303046
355	0.578070	1.195838	0.279688
356	0.578066	1.195841	0.301691
357	0.578063	1.195843	0.273872
358	0.578059	1.195846	0.291485
359	0.578055	1.195849	0.344030
360	0.578052	1.195851	0.279031
361	0.578048	1.195854	0.274131
362	0.578045	1.195857	0.274576
363	0.578041	1.195859	0.290567
364	0.578038	1.195862	0.273395
365	0.578034	1.195864	0.277891
366	0.578030	1.195867	0.294193
367	0.578027	1.195869	0.286062
368	0.578023	1.195872	0.329317
369	0.578020	1.195874	0.283902
370	0.578016	1.195877	0.300294
371	0.578013	1.195879	0.270177
372	0.578010	1.195882	0.336863
373	0.578006	1.195884	0.371472
374	0.578003	1.195887	0.288875
375	0.577999	1.195889	0.267941
376	0.577996	1.195892	0.294233
377	0.577992	1.195894	0.269275
378	0.577989	1.195896	0.269754
379	0.577985	1.195899	0.267881
380	0.577982	1.195901	0.282126
381	0.577979	1.195903	0.269669
382	0.577975	1.195906	0.266888
383	0.577972	1.195908	0.267595
384	0.577969	1.195910	0.299588
385	0.577965	1.195912	0.269290
386	0.577962	1.195915	0.268998
387	0.577959	1.195917	0.285649
388	0.577955	1.195919	0.275367
389	0.577952	1.195921	0.268705
390	0.577949	1.195924	0.270136
391	0.577945	1.195926	0.279911
392	0.577942	1.195928	0.270490
393	0.577939	1.195930	0.268484
394	0.577935	1.195933	0.279551
395	0.577932	1.195935	0.275241
396	0.577929	1.195937	0.267640
397	0.577926	1.195939	0.268934
398	0.577922	1.195941	0.285151
399	0.577919	1.195943	0.272688
400	0.577916	1.195945	0.270816
401	0.577913	1.195948	0.276071
402	0.577909	1.195950	0.286103
403	0.577906	1.195952	0.271577
404	0.577903	1.195954	0.269954
405	0.577900	1.195956	0.284313
406	0.577897	1.195958	0.268797
407	0.577893	1.195960	0.269636
408	0.577890	1.195962	0.269324
409	0.577887	1.195964	0.296284
410	0.577884	1.195967	0.268821
411	0.577881	1.195969	0.268163
412	0.577878	1.195971	0.268022
413	0.577875	1.195973	0.278221
414	0.577871	1.195975	0.273291
415	0.577868	1.195977	0.270736
416	0.577865	1.195979	0.279148
417	0.577862	1.195981	0.271339
418	0.577859	1.195983	0.269477
419	0.577856	1.195985	0.269797
420	0.577853	1.195987	0.287376
421	0.577850	1.195989	0.268891
422	0.577847	1.195991	0.270628
423	0.577844	1.195993	0.270726
424	0.577840	1.195995	0.286074
425	0.577837	1.195997	0.270121
426	0.577834	1.195999	0.270016
427	0.577831	1.196001	0.277677
428	0.577828	1.196003	0.272304
429	0.577825	1.196005	0.269032
430	0.577822	1.196007	0.269770
431	0.577819	1.196009	0.302452
432	0.577816	1.196011	0.303189
433	0.577813	1.196013	0.269185
434	0.577810	1.196015	0.283511
435	0.577807	1.196017	0.272592
436	0.577804	1.196019	0.280188
437	0.577801	1.196021	0.274449
438	0.577798	1.196023	0.281418
439	0.577795	1.196025	0.270070
440	0.577792	1.196027	0.275684
441	0.577789	1.196029	0.272387
442	0.577786	1.196030	0.292378
443	0.577784	1.196032	0.276272
444	0.577781	1.196034	0.268852
445	0.577778	1.196036	0.284624
446	0.577775	1.196038	0.270167
447	0.577772	1.196040	0.273055
448	0.577769	1.196042	0.271455
449	0.577766	1.196044	0.281795
450	0.577763	1.196046	0.274186
451	0.577760	1.196048	0.268905
452	0.577757	1.196050	0.270770
453	0.577754	1.196052	0.292553
454	0.577752	1.196054	0.268237
455	0.577749	1.196056	0.268077
456	0.577746	1.196058	0.285618
457	0.577743	1.196060	0.269824
458	0.577740	1.196062	0.267612
459	0.577737	1.196063	0.267719
460	0.577734	1.196065	0.281550
461	0.577732	1.196067	0.269185
462	0.577729	1.196069	0.268449
463	0.577726	1.196071	0.277875
464	0.577723	1.196073	0.274269
465	0.577720	1.196075	0.268496
466	0.577717	1.196077	0.267192
467	0.577715	1.196079	0.280653
468	0.577712	1.196081	0.268260
469	0.577709	1.196083	0.268672
470	0.577706	1.196085	0.268503
471	0.577704	1.196087	0.291252
472	0.577701	1.196089	0.270071
473	0.577698	1.196091	0.268575
474	0.577695	1.196092	0.285099
475	0.577692	1.196094	0.274087
476	0.577690	1.196096	0.271011
477	0.577687	1.196098	0.270740
478	0.577684	1.196100	0.283355
479	0.577681	1.196102	0.269085
480	0.577679	1.196104	0.272175
481	0.577676	1.196106	0.269109
482	0.577673	1.196108	0.286140
483	0.577671	1.196110	0.271397
484	0.577668	1.196112	0.276416
485	0.577665	1.196114	0.293763
486	0.577662	1.196116	0.271067
487	0.577660	1.196118	0.269223
488	0.577657	1.196120	0.269126
489	0.577654	1.196122	0.280152
490	0.577652	1.196123	0.268797
491	0.577649	1.196125	0.271808
492	0.577646	1.196127	0.271044
493	0.577644	1.196129	0.285802
494	0.577641	1.196131	0.271095
495	0.577638	1.196133	0.268767
496	0.577636	1.196135	0.287720
497	0.577633	1.196137	0.271696
498	0.577630	1.196139	0.270545
499	0.577628	1.196141	0.267293
500	0.577625	1.196143	0.285522
501	0.577623	1.196145	0.270002
502	0.577620	1.196147	0.268301
503	0.577617	1.196149	0.267423
504	0.577615	1.196151	0.286007
505	0.577612	1.196153	0.267832
506	0.577610	1.196155	0.266848
507	0.577607	1.196157	0.288223
508	0.577604	1.196159	0.268774
509	0.577602	1.196161	0.267535
510	0.577599	1.196163	0.267903
511	0.577597	1.196165	0.279029
512	0.577594	1.196167	0.269310
513	0.577592	1.196169	0.268189
514	0.577589	1.196171	0.267253
515	0.577586	1.196173	0.279814
516	0.577584	1.196175	0.268868
517	0.577581	1.196177	0.269000
518	0.577579	1.196179	0.287856
519	0.577576	1.196181	0.267536
520	0.577574	1.196183	0.267942
521	0.577571	1.196185	0.266911
522	0.577569	1.196187	0.281967
523	0.577566	1.196189	0.269737
524	0.577564	1.196191	0.267505
525	0.577561	1.196193	0.267380
526	0.577559	1.196195	0.283307
527	0.577556	1.196197	0.270366
528	0.577554	1.196199	0.267840
529	0.577551	1.196201	0.291211
530	0.577549	1.196203	0.270700
531	0.577546	1.196205	0.269501
532	0.577544	1.196207	0.267763
533	0.577541	1.196209	0.281803
534	0.577539	1.196211	0.270125
535	0.577536	1.196213	0.271654
536	0.577534	1.196215	0.269469
537	0.577531	1.196217	0.281121
538	0.577529	1.196220	0.267930
539	0.577526	1.196222	0.266715
540	0.577524	1.196224	0.300386
541	0.577522	1.196226	0.273203
542	0.577519	1.196228	0.273954
543	0.577517	1.196230	0.301356
544	0.577514	1.196232	0.312020
545	0.577512	1.196234	0.270558
546	0.577509	1.196236	0.269135
547	0.577507	1.196238	0.290375
548	0.577505	1.196240	0.267347
549	0.577502	1.196242	0.267544
550	0.577500	1.196245	0.267576
551	0.577497	1.196247	0.288572
552	0.577495	1.196249	0.268728
553	0.577493	1.196251	0.268068
554	0.577490	1.196253	0.268660
555	0.577488	1.196255	0.286657
556	0.577486	1.196257	0.268659
557	0.577483	1.196259	0.267544
558	0.577481	1.196261	0.281486
559	0.577478	1.196264	0.269187
560	0.577476	1.196266	0.270036
561	0.577474	1.196268	0.270225
562	0.577471	1.196270	0.282618
563	0.577469	1.196272	0.267847
564	0.577467	1.196274	0.268999
565	0.577464	1.196276	0.268049
566	0.577462	1.196279	0.282289
567	0.577460	1.196281	0.270044
568	0.577457	1.196283	0.274492
569	0.577455	1.196285	0.282377
570	0.577453	1.196287	0.268426
571	0.577450	1.196289	0.267344
572	0.577448	1.196292	0.267366
573	0.577446	1.196294	0.288241
574	0.577444	1.196296	0.270063
575	0.577441	1.196298	0.268280
576	0.577439	1.196300	0.272089
577	0.577437	1.196303	0.276704
578	0.577434	1.196305	0.267417
579	0.577432	1.196307	0.266962
580	0.577430	1.196309	0.276997
581	0.577428	1.196311	0.269238
582	0.577425	1.196314	0.266866
583	0.577423	1.196316	0.266679
584	0.577421	1.196318	0.288240
585	0.577418	1.196320	0.271715
586	0.577416	1.196323	0.270214
587	0.577414	1.196325	0.270757
588	0.577412	1.196327	0.277184
589	0.577409	1.196329	0.267506
590	0.577407	1.196331	0.268533
591	0.577405	1.196334	0.277430
592	0.577403	1.196336	0.268909
593	0.577401	1.196338	0.267660
594	0.577398	1.196341	0.267070
595	0.577396	1.196343	0.289593
596	0.577394	1.196345	0.267770
597	0.577392	1.196347	0.267700
598	0.577390	1.196350	0.268022
599	0.577387	1.196352	0.277877
600	0.577385	1.196354	0.270149
601	0.577383	1.196356	0.269343
602	0.577381	1.196359	0.285976
603	0.577379	1.196361	0.269593
604	0.577376	1.196363	0.269891
605	0.577374	1.196366	0.269765
606	0.577372	1.196368	0.288721
607	0.577370	1.196370	0.268913
608	0.577368	1.196373	0.271619
609	0.577365	1.196375	0.267540
610	0.577363	1.196377	0.287024
611	0.577361	1.196380	0.268969
612	0.577359	1.196382	0.267058
613	0.577357	1.196384	0.284116
614	0.577355	1.196387	0.268517
615	0.577353	1.196389	0.269499
616	0.577350	1.196391	0.269820
617	0.577348	1.196394	0.284700
618	0.577346	1.196396	0.269205
619	0.577344	1.196398	0.269167
620	0.577342	1.196401	0.274212
621	0.577340	1.196403	0.273128
622	0.577338	1.196406	0.268267
623	0.577336	1.196408	0.267539
624	0.577333	1.196410	0.288109
625	0.577331	1.196413	0.269784
626	0.577329	1.196415	0.269359
627	0.577327	1.196417	0.269513
628	0.577325	1.196420	0.287482
629	0.577323	1.196422	0.267791
630	0.577321	1.196425	0.267740
631	0.577319	1.196427	0.272340
632	0.577317	1.196430	0.277951
633	0.577315	1.196432	0.270275
634	0.577313	1.196434	0.269593
635	0.577310	1.196437	0.281019
636	0.577308	1.196439	0.269303
637	0.577306	1.196442	0.267439
638	0.577304	1.196444	0.269528
639	0.577302	1.196447	0.284536
640	0.577300	1.196449	0.269180
641	0.577298	1.196451	0.267646
642	0.577296	1.196454	0.270910
643	0.577294	1.196456	0.276595
644	0.577292	1.196459	0.267385
645	0.577290	1.196461	0.271247
646	0.577288	1.196464	0.279797
647	0.577286	1.196466	0.268010
648	0.577284	1.196469	0.267402
649	0.577282	1.196471	0.266878
650	0.577280	1.196474	0.283719
651	0.577278	1.196476	0.267778
652	0.577276	1.196479	0.268143
653	0.577274	1.196481	0.271203
654	0.577272	1.196484	0.308095
655	0.577270	1.196486	0.278551
656	0.577268	1.196489	0.266131
657	0.577266	1.196491	0.276660
658	0.577264	1.196494	0.267311
659	0.577262	1.196496	0.272507
660	0.577260	1.196499	0.269928
661	0.577258	1.196502	0.287514
662	0.577256	1.196504	0.269303
663	0.577254	1.196507	0.268921
664	0.577252	1.196509	0.278031
665	0.577250	1.196512	0.268150
666	0.577248	1.196514	0.270382
667	0.577246	1.196517	0.269516
668	0.577244	1.196519	0.286155
669	0.577242	1.196522	0.267148
670	0.577240	1.196525	0.266718
671	0.577238	1.196527	0.266507
672	0.577236	1.196530	0.284040
673	0.577234	1.196532	0.272931
674	0.577232	1.196535	0.269353
675	0.577230	1.196538	0.285398
676	0.577228	1.196540	0.269612
677	0.577226	1.196543	0.268655
678	0.577224	1.196545	0.266936
679	0.577223	1.196548	0.277248
680	0.577221	1.196551	0.270433
681	0.577219	1.196553	0.269617
682	0.577217	1.196556	0.269907
683	0.577215	1.196559	0.283617
684	0.577213	1.196561	0.268547
685	0.577211	1.196564	0.267681
686	0.577209	1.196566	0.279183
687	0.577207	1.196569	0.266551
688	0.577205	1.196572	0.268905
689	0.577203	1.196574	0.268628
690	0.577202	1.196577	0.281811
691	0.577200	1.196580	0.272384
692	0.577198	1.196582	0.268680
693	0.577196	1.196585	0.268968
694	0.577194	1.196588	0.286461
695	0.577192	1.196590	0.268946
696	0.577190	1.196593	0.267545
697	0.577188	1.196596	0.277563
698	0.577186	1.196599	0.269751
699	0.577185	1.196601	0.270914
700	0.577183	1.196604	0.270021
701	0.577181	1.196607	0.281317
702	0.577179	1.196609	0.266817
703	0.577177	1.196612	0.267211
704	0.577175	1.196615	0.266323
705	0.577173	1.196618	0.290169
706	0.577172	1.196620	0.268606
707	0.577170	1.196623	0.268628
708	0.577168	1.196626	0.279557
709	0.577166	1.196629	0.267731
710	0.577164	1.196631	0.268378
711	0.577162	1.196634	0.268239
712	0.577161	1.196637	0.285653
713	0.577159	1.196640	0.269512
714	0.577157	1.196642	0.268210
715	0.577155	1.196645	0.266459
716	0.577153	1.196648	0.292212
717	0.577151	1.196651	0.271612
718	0.577150	1.196653	0.273683
719	0.577148	1.196656	0.283618
720	0.577146	1.196659	0.270324
721	0.577144	1.196662	0.270003
722	0.577142	1.196665	0.270616
723	0.577141	1.196667	0.283073
724	0.577139	1.196670	0.271201
725	0.577137	1.196673	0.266982
726	0.577135	1.196676	0.268078
727	0.577133	1.196679	0.285893
728	0.577132	1.196682	0.269849
729	0.577130	1.196684	0.267357
730	0.577128	1.196687	0.279390
731	0.577126	1.196690	0.270777
732	0.577125	1.196693	0.270182
733	0.577123	1.196696	0.269923
734	0.577121	1.196699	0.277203
735	0.577119	1.196701	0.270317
736	0.577117	1.196704	0.265830
737	0.577116	1.196707	0.268041
738	0.577114	1.196710	0.286886
739	0.577112	1.196713	0.270733
740	0.577110	1.196716	0.269670
741	0.577109	1.196719	0.286038
742	0.577107	1.196722	0.268287
743	0.577105	1.196724	0.267281
744	0.577103	1.196727	0.267976
745	0.577102	1.196730	0.276088
746	0.577100	1.196733	0.271008
747	0.577098	1.196736	0.267151
748	0.577097	1.196739	0.267738
749	0.577095	1.196742	0.285350
750	0.577093	1.196745	0.269324
751	0.577091	1.196748	0.270253
752	0.577090	1.196751	0.284612
753	0.577088	1.196754	0.266725
754	0.577086	1.196756	0.268110
755	0.577084	1.196759	0.270053
756	0.577083	1.196762	0.278412
757	0.577081	1.196765	0.270788
758	0.577079	1.196768	0.267134
759	0.577078	1.196771	0.267394
760	0.577076	1.196774	0.296035
761	0.577074	1.196777	0.269817
762	0.577073	1.196780	0.267585
763	0.577071	1.196783	0.281310
764	0.577069	1.196786	0.270617
765	0.577067	1.196789	0.281207
766	0.577066	1.196792	0.313782
767	0.577064	1.196795	0.289727
768	0.577062	1.196798	0.267005
769	0.577061	1.196801	0.268655
770	0.577059	1.196804	0.287362
771	0.577057	1.196807	0.272061
772	0.577056	1.196810	0.267279
773	0.577054	1.196813	0.267819
774	0.577052	1.196816	0.280734
775	0.577051	1.196819	0.268099
776	0.577049	1.196822	0.267953
777	0.577047	1.196825	0.267005
778	0.577046	1.196828	0.288129
779	0.577044	1.196831	0.270416
780	0.577042	1.196834	0.270550
781	0.577041	1.196837	0.285890
782	0.577039	1.196840	0.271506
783	0.577038	1.196843	0.270190
784	0.577036	1.196846	0.270459
785	0.577034	1.196850	0.277478
786	0.577033	1.196853	0.269702
787	0.577031	1.196856	0.269689
788	0.577029	1.196859	0.268528
789	0.577028	1.196862	0.276760
790	0.577026	1.196865	0.268889
791	0.577024	1.196868	0.271354
792	0.577023	1.196871	0.288547
793	0.577021	1.196874	0.270602
794	0.577020	1.196877	0.268154
795	0.577018	1.196880	0.267186
796	0.577016	1.196883	0.279976
797	0.577015	1.196887	0.271083
798	0.577013	1.196890	0.270123
799	0.577012	1.196893	0.270822
800	0.577010	1.196896	0.276853
801	0.577008	1.196899	0.268494
802	0.577007	1.196902	0.265266
803	0.577005	1.196905	0.288321
804	0.577004	1.196908	0.266761
805	0.577002	1.196912	0.274946
806	0.577000	1.196915	0.266261
807	0.576999	1.196918	0.280360
808	0.576997	1.196921	0.266348
809	0.576996	1.196924	0.269838
810	0.576994	1.196927	0.267885
811	0.576992	1.196930	0.281273
812	0.576991	1.196934	0.269112
813	0.576989	1.196937	0.266086
814	0.576988	1.196940	0.283725
815	0.576986	1.196943	0.270843
816	0.576985	1.196946	0.270599
817	0.576983	1.196950	0.268458
818	0.576982	1.196953	0.277708
819	0.576980	1.196956	0.274871
820	0.576978	1.196959	0.268311
