epoche	train err	probe err	elapsed time
818	0.562205	1.187862	0.267749
819	0.562204	1.187837	0.284619
820	0.562203	1.187812	0.268132
821	0.562202	1.187787	0.270784
822	0.562200	1.187763	0.269469
823	0.562199	1.187738	0.281845
824	0.562198	1.187713	0.267520
825	0.562197	1.187688	0.267200
826	0.562196	1.187663	0.271674
827	0.562195	1.187639	0.284514
828	0.562194	1.187614	0.267184
829	0.562193	1.187589	0.271154
830	0.562192	1.187564	0.296989
831	0.562191	1.187540	0.282774
832	0.562190	1.187515	0.269622
833	0.562189	1.187491	0.267813
834	0.562188	1.187466	0.281783
835	0.562187	1.187441	0.274841
836	0.562186	1.187417	0.273618
837	0.562185	1.187392	0.279235
838	0.562184	1.187368	0.270371
839	0.562183	1.187343	0.269852
840	0.562182	1.187319	0.269680
841	0.562181	1.187294	0.283657
842	0.562180	1.187270	0.270469
843	0.562179	1.187245	0.269568
844	0.562178	1.187221	0.270356
845	0.562177	1.187196	0.280279
846	0.562176	1.187172	0.270079
847	0.562175	1.187148	0.268907
848	0.562174	1.187123	0.287677
849	0.562173	1.187099	0.268658
850	0.562171	1.187075	0.267133
851	0.562170	1.187050	0.266876
852	0.562169	1.187026	0.284051
853	0.562168	1.187002	0.267570
854	0.562167	1.186978	0.267547
855	0.562167	1.186953	0.266959
856	0.562166	1.186929	0.282494
857	0.562165	1.186905	0.270632
858	0.562164	1.186881	0.270005
859	0.562163	1.186857	0.285687
860	0.562162	1.186832	0.271613
861	0.562161	1.186808	0.270709
862	0.562160	1.186784	0.268275
863	0.562159	1.186760	0.285515
864	0.562158	1.186736	0.270747
865	0.562157	1.186712	0.270170
866	0.562156	1.186688	0.269898
867	0.562155	1.186664	0.278304
868	0.562154	1.186640	0.268101
869	0.562153	1.186616	0.268051
870	0.562152	1.186592	0.283758
871	0.562151	1.186568	0.268960
872	0.562150	1.186544	0.266944
873	0.562149	1.186520	0.267472
874	0.562148	1.186496	0.288559
875	0.562147	1.186473	0.269814
876	0.562146	1.186449	0.270136
877	0.562145	1.186425	0.268552
878	0.562144	1.186401	0.282863
879	0.562143	1.186377	0.272450
880	0.562142	1.186354	0.267819
881	0.562141	1.186330	0.280030
882	0.562140	1.186306	0.270336
883	0.562139	1.186282	0.268747
884	0.562138	1.186259	0.269308
885	0.562138	1.186235	0.290718
886	0.562137	1.186211	0.270221
887	0.562136	1.186188	0.270681
888	0.562135	1.186164	0.268188
889	0.562134	1.186140	0.279852
890	0.562133	1.186117	0.269032
891	0.562132	1.186093	0.269065
892	0.562131	1.186069	0.279070
893	0.562130	1.186046	0.272286
894	0.562129	1.186022	0.270141
895	0.562128	1.185999	0.269278
896	0.562127	1.185975	0.284237
897	0.562126	1.185952	0.270818
898	0.562126	1.185928	0.267633
899	0.562125	1.185905	0.268286
900	0.562124	1.185881	0.283908
901	0.562123	1.185858	0.267648
902	0.562122	1.185835	0.274169
903	0.562121	1.185811	0.278505
904	0.562120	1.185788	0.269539
905	0.562119	1.185765	0.268162
906	0.562118	1.185741	0.268128
907	0.562117	1.185718	0.288099
908	0.562117	1.185695	0.269905
909	0.562116	1.185671	0.267794
910	0.562115	1.185648	0.267036
911	0.562114	1.185625	0.281819
912	0.562113	1.185602	0.270247
913	0.562112	1.185578	0.270314
914	0.562111	1.185555	0.283478
915	0.562110	1.185532	0.272945
916	0.562109	1.185509	0.268122
917	0.562109	1.185486	0.268943
918	0.562108	1.185462	0.285575
919	0.562107	1.185439	0.269856
920	0.562106	1.185416	0.268907
921	0.562105	1.185393	0.270823
922	0.562104	1.185370	0.282262
923	0.562103	1.185347	0.269250
924	0.562102	1.185324	0.268123
925	0.562102	1.185301	0.285019
926	0.562101	1.185278	0.268384
927	0.562100	1.185255	0.266953
928	0.562099	1.185232	0.268980
929	0.562098	1.185209	0.295670
930	0.562097	1.185186	0.267319
931	0.562096	1.185163	0.268609
932	0.562096	1.185140	0.272279
933	0.562095	1.185117	0.275007
934	0.562094	1.185094	0.267472
935	0.562093	1.185072	0.267404
936	0.562092	1.185049	0.282181
937	0.562091	1.185026	0.268033
938	0.562090	1.185003	0.267447
939	0.562090	1.184980	0.267029
940	0.562089	1.184957	0.285157
941	0.562088	1.184935	0.274732
942	0.562087	1.184912	0.302429
943	0.562086	1.184889	0.296575
944	0.562085	1.184866	0.270180
945	0.562085	1.184844	0.267966
946	0.562084	1.184821	0.267251
947	0.562083	1.184798	0.277445
948	0.562082	1.184776	0.268995
949	0.562081	1.184753	0.268230
950	0.562080	1.184730	0.268875
951	0.562080	1.184708	0.289017
952	0.562079	1.184685	0.268674
953	0.562078	1.184663	0.268190
954	0.562077	1.184640	0.278473
955	0.562076	1.184618	0.268722
956	0.562075	1.184595	0.270386
957	0.562075	1.184572	0.269756
958	0.562074	1.184550	0.278381
959	0.562073	1.184527	0.268786
960	0.562072	1.184505	0.271768
961	0.562071	1.184483	0.269851
962	0.562071	1.184460	0.286802
963	0.562070	1.184438	0.268750
964	0.562069	1.184415	0.268297
965	0.562068	1.184393	0.276897
966	0.562067	1.184370	0.271605
967	0.562067	1.184348	0.270213
968	0.562066	1.184326	0.270672
969	0.562065	1.184303	0.281644
970	0.562064	1.184281	0.270801
971	0.562063	1.184259	0.270133
972	0.562063	1.184236	0.271136
973	0.562062	1.184214	0.286060
974	0.562061	1.184192	0.269639
975	0.562060	1.184170	0.269880
976	0.562059	1.184147	0.286694
977	0.562059	1.184125	0.268292
978	0.562058	1.184103	0.267802
979	0.562057	1.184081	0.267730
980	0.562056	1.184059	0.280735
981	0.562056	1.184037	0.269327
982	0.562055	1.184014	0.267006
983	0.562054	1.183992	0.268140
984	0.562053	1.183970	0.288215
985	0.562052	1.183948	0.269519
986	0.562052	1.183926	0.268014
987	0.562051	1.183904	0.279148
988	0.562050	1.183882	0.269602
989	0.562049	1.183860	0.270543
990	0.562049	1.183838	0.270301
991	0.562048	1.183816	0.280166
992	0.562047	1.183794	0.269700
993	0.562046	1.183772	0.269315
994	0.562046	1.183750	0.268846
995	0.562045	1.183728	0.286136
996	0.562044	1.183706	0.268488
997	0.562043	1.183684	0.268604
998	0.562043	1.183662	0.279930
999	0.562042	1.183640	0.270889
1000	0.562041	1.183618	0.270591
1001	0.562040	1.183596	0.269871
1002	0.562039	1.183575	0.281358
1003	0.562039	1.183553	0.271116
1004	0.562038	1.183531	0.269817
1005	0.562037	1.183509	0.270472
1006	0.562037	1.183487	0.287348
1007	0.562036	1.183466	0.270641
1008	0.562035	1.183444	0.269075
1009	0.562034	1.183422	0.280621
1010	0.562034	1.183400	0.268178
1011	0.562033	1.183379	0.267718
1012	0.562032	1.183357	0.268653
1013	0.562031	1.183335	0.282275
1014	0.562031	1.183314	0.271584
1015	0.562030	1.183292	0.269257
1016	0.562029	1.183270	0.273456
1017	0.562028	1.183249	0.283653
1018	0.562028	1.183227	0.268549
1019	0.562027	1.183205	0.267810
1020	0.562026	1.183184	0.280102
1021	0.562025	1.183162	0.269740
1022	0.562025	1.183141	0.269467
1023	0.562024	1.183119	0.268710
1024	0.562023	1.183098	0.280415
1025	0.562023	1.183076	0.272574
1026	0.562022	1.183055	0.267348
1027	0.562021	1.183033	0.268016
1028	0.562020	1.183012	0.285509
1029	0.562020	1.182990	0.267938
1030	0.562019	1.182969	0.267195
1031	0.562018	1.182947	0.280707
1032	0.562018	1.182926	0.269034
1033	0.562017	1.182904	0.268091
1034	0.562016	1.182883	0.269066
1035	0.562015	1.182862	0.285619
1036	0.562015	1.182840	0.269714
1037	0.562014	1.182819	0.267460
1038	0.562013	1.182798	0.268040
1039	0.562013	1.182776	0.286154
1040	0.562012	1.182755	0.267595
1041	0.562011	1.182734	0.268304
1042	0.562011	1.182712	0.281315
1043	0.562010	1.182691	0.272285
1044	0.562009	1.182670	0.267729
1045	0.562008	1.182649	0.267935
1046	0.562008	1.182627	0.281144
1047	0.562007	1.182606	0.270587
1048	0.562006	1.182585	0.270030
1049	0.562006	1.182564	0.270457
1050	0.562005	1.182543	0.285247
1051	0.562004	1.182521	0.274631
1052	0.562004	1.182500	0.276495
1053	0.562003	1.182479	0.325035
1054	0.562002	1.182458	0.273359
1055	0.562002	1.182437	0.271600
1056	0.562001	1.182416	0.275610
1057	0.562000	1.182395	0.291699
1058	0.562000	1.182374	0.280058
1059	0.561999	1.182353	0.272709
1060	0.561998	1.182331	0.291363
1061	0.561997	1.182310	0.273473
1062	0.561997	1.182289	0.267774
1063	0.561996	1.182268	0.268919
1064	0.561995	1.182247	0.282546
1065	0.561995	1.182226	0.278529
1066	0.561994	1.182206	0.271382
1067	0.561993	1.182185	0.283759
1068	0.561993	1.182164	0.271733
1069	0.561992	1.182143	0.269966
1070	0.561991	1.182122	0.269826
1071	0.561991	1.182101	0.285742
1072	0.561990	1.182080	0.273256
1073	0.561989	1.182059	0.270668
1074	0.561989	1.182038	0.270018
1075	0.561988	1.182017	0.286403
1076	0.561987	1.181997	0.267565
1077	0.561987	1.181976	0.266689
1078	0.561986	1.181955	0.280227
1079	0.561985	1.181934	0.269669
1080	0.561985	1.181913	0.267839
1081	0.561984	1.181893	0.267191
1082	0.561984	1.181872	0.286919
1083	0.561983	1.181851	0.269001
1084	0.561982	1.181830	0.267988
1085	0.561982	1.181810	0.267733
1086	0.561981	1.181789	0.279220
1087	0.561980	1.181768	0.270311
1088	0.561980	1.181748	0.267413
1089	0.561979	1.181727	0.286650
1090	0.561978	1.181706	0.270009
1091	0.561978	1.181686	0.269101
1092	0.561977	1.181665	0.267105
1093	0.561976	1.181644	0.283807
1094	0.561976	1.181624	0.270229
1095	0.561975	1.181603	0.267800
1096	0.561974	1.181583	0.267230
1097	0.561974	1.181562	0.280127
1098	0.561973	1.181542	0.271708
1099	0.561973	1.181521	0.267522
1100	0.561972	1.181501	0.283419
1101	0.561971	1.181480	0.269127
1102	0.561971	1.181460	0.269116
1103	0.561970	1.181439	0.267662
1104	0.561969	1.181419	0.287585
1105	0.561969	1.181398	0.269244
1106	0.561968	1.181378	0.271827
1107	0.561968	1.181357	0.268098
1108	0.561967	1.181337	0.279468
1109	0.561966	1.181316	0.269363
1110	0.561966	1.181296	0.269132
1111	0.561965	1.181276	0.278392
1112	0.561964	1.181255	0.270272
1113	0.561964	1.181235	0.269997
1114	0.561963	1.181215	0.269015
1115	0.561963	1.181194	0.296366
1116	0.561962	1.181174	0.272677
1117	0.561961	1.181154	0.272824
1118	0.561961	1.181133	0.269816
1119	0.561960	1.181113	0.282964
1120	0.561959	1.181093	0.269000
1121	0.561959	1.181072	0.267894
1122	0.561958	1.181052	0.280433
1123	0.561958	1.181032	0.268553
1124	0.561957	1.181012	0.268739
1125	0.561956	1.180991	0.269937
1126	0.561956	1.180971	0.285935
1127	0.561955	1.180951	0.273451
1128	0.561955	1.180931	0.267178
1129	0.561954	1.180911	0.267432
1130	0.561953	1.180891	0.278856
1131	0.561953	1.180870	0.267965
1132	0.561952	1.180850	0.268065
1133	0.561952	1.180830	0.282484
1134	0.561951	1.180810	0.267532
1135	0.561950	1.180790	0.269293
1136	0.561950	1.180770	0.268014
1137	0.561949	1.180750	0.284287
1138	0.561949	1.180730	0.270067
1139	0.561948	1.180710	0.268861
1140	0.561947	1.180690	0.270301
1141	0.561947	1.180670	0.281985
1142	0.561946	1.180650	0.268355
1143	0.561946	1.180630	0.267373
1144	0.561945	1.180610	0.278101
1145	0.561944	1.180590	0.270033
1146	0.561944	1.180570	0.267897
1147	0.561943	1.180550	0.267167
1148	0.561943	1.180530	0.293132
1149	0.561942	1.180510	0.267909
1150	0.561942	1.180490	0.269023
1151	0.561941	1.180470	0.267970
1152	0.561940	1.180450	0.288961
1153	0.561940	1.180430	0.284947
1154	0.561939	1.180411	0.273798
1155	0.561939	1.180391	0.288058
1156	0.561938	1.180371	0.273243
1157	0.561938	1.180351	0.273073
1158	0.561937	1.180331	0.275080
1159	0.561936	1.180311	0.290601
1160	0.561936	1.180292	0.269757
1161	0.561935	1.180272	0.268506
1162	0.561935	1.180252	0.279105
1163	0.561934	1.180232	0.274478
1164	0.561933	1.180213	0.300204
1165	0.561933	1.180193	0.308048
1166	0.561932	1.180173	0.294458
1167	0.561932	1.180153	0.268289
1168	0.561931	1.180134	0.267446
1169	0.561931	1.180114	0.277716
1170	0.561930	1.180094	0.280845
1171	0.561930	1.180075	0.271076
1172	0.561929	1.180055	0.267539
1173	0.561928	1.180035	0.282103
1174	0.561928	1.180016	0.272212
1175	0.561927	1.179996	0.275391
1176	0.561927	1.179977	0.269287
1177	0.561926	1.179957	0.277908
1178	0.561926	1.179937	0.267227
1179	0.561925	1.179918	0.266969
1180	0.561924	1.179898	0.276954
1181	0.561924	1.179879	0.271871
1182	0.561923	1.179859	0.267152
1183	0.561923	1.179840	0.267556
1184	0.561922	1.179820	0.281947
1185	0.561922	1.179801	0.267428
1186	0.561921	1.179781	0.267147
1187	0.561921	1.179762	0.267251
1188	0.561920	1.179742	0.281301
1189	0.561920	1.179723	0.268190
1190	0.561919	1.179703	0.266540
1191	0.561918	1.179684	0.267476
1192	0.561918	1.179664	0.291839
1193	0.561917	1.179645	0.268186
1194	0.561917	1.179626	0.268401
1195	0.561916	1.179606	0.279118
1196	0.561916	1.179587	0.269837
1197	0.561915	1.179567	0.269336
1198	0.561915	1.179548	0.269041
1199	0.561914	1.179529	0.280398
1200	0.561914	1.179509	0.270229
1201	0.561913	1.179490	0.269131
1202	0.561912	1.179471	0.270683
1203	0.561912	1.179451	0.280622
1204	0.561911	1.179432	0.268130
1205	0.561911	1.179413	0.268411
1206	0.561910	1.179394	0.281533
1207	0.561910	1.179374	0.268850
1208	0.561909	1.179355	0.269167
1209	0.561909	1.179336	0.267516
1210	0.561908	1.179317	0.278374
1211	0.561908	1.179297	0.269253
1212	0.561907	1.179278	0.268007
1213	0.561907	1.179259	0.267771
1214	0.561906	1.179240	0.285759
1215	0.561906	1.179221	0.268350
1216	0.561905	1.179202	0.267507
1217	0.561904	1.179182	0.279903
1218	0.561904	1.179163	0.269451
1219	0.561903	1.179144	0.268323
1220	0.561903	1.179125	0.267043
1221	0.561902	1.179106	0.279552
1222	0.561902	1.179087	0.268675
1223	0.561901	1.179068	0.266857
1224	0.561901	1.179049	0.267059
1225	0.561900	1.179030	0.289789
1226	0.561900	1.179011	0.273933
1227	0.561899	1.178992	0.267235
1228	0.561899	1.178973	0.279877
1229	0.561898	1.178953	0.268537
1230	0.561898	1.178934	0.266869
1231	0.561897	1.178915	0.269997
1232	0.561897	1.178896	0.284541
1233	0.561896	1.178878	0.275738
1234	0.561896	1.178859	0.268962
1235	0.561895	1.178840	0.269016
1236	0.561895	1.178821	0.288092
1237	0.561894	1.178802	0.269183
1238	0.561894	1.178783	0.269553
1239	0.561893	1.178764	0.284375
1240	0.561893	1.178745	0.268353
1241	0.561892	1.178726	0.268269
1242	0.561892	1.178707	0.268181
1243	0.561891	1.178688	0.284512
1244	0.561891	1.178670	0.272707
1245	0.561890	1.178651	0.269372
1246	0.561890	1.178632	0.276171
1247	0.561889	1.178613	0.272326
1248	0.561889	1.178594	0.267660
1249	0.561888	1.178575	0.268547
1250	0.561888	1.178557	0.280111
1251	0.561887	1.178538	0.267958
1252	0.561887	1.178519	0.274724
1253	0.561886	1.178500	0.272722
1254	0.561886	1.178482	0.281593
1255	0.561885	1.178463	0.270389
1256	0.561885	1.178444	0.275082
1257	0.561884	1.178425	0.282342
1258	0.561884	1.178407	0.273684
1259	0.561883	1.178388	0.271935
1260	0.561883	1.178369	0.274050
1261	0.561882	1.178351	0.284582
1262	0.561882	1.178332	0.271701
1263	0.561881	1.178313	0.268114
1264	0.561881	1.178295	0.271841
1265	0.561880	1.178276	0.281169
1266	0.561880	1.178257	0.268668
1267	0.561879	1.178239	0.267895
1268	0.561879	1.178220	0.282985
1269	0.561878	1.178202	0.275172
1270	0.561878	1.178183	0.268105
1271	0.561877	1.178164	0.267554
1272	0.561877	1.178146	0.278944
1273	0.561876	1.178127	0.270283
1274	0.561876	1.178109	0.268159
1275	0.561875	1.178090	0.273286
1276	0.561875	1.178072	0.309359
1277	0.561874	1.178053	0.269204
1278	0.561874	1.178035	0.270047
1279	0.561873	1.178016	0.295162
1280	0.561873	1.177998	0.271160
1281	0.561872	1.177979	0.268856
1282	0.561872	1.177961	0.269145
1283	0.561872	1.177942	0.279300
1284	0.561871	1.177924	0.267864
1285	0.561871	1.177905	0.267036
1286	0.561870	1.177887	0.266508
1287	0.561870	1.177869	0.284326
1288	0.561869	1.177850	0.267441
1289	0.561869	1.177832	0.267242
1290	0.561868	1.177813	0.282541
1291	0.561868	1.177795	0.269724
1292	0.561867	1.177777	0.269022
1293	0.561867	1.177758	0.268554
1294	0.561866	1.177740	0.285263
1295	0.561866	1.177722	0.268056
1296	0.561865	1.177703	0.266642
1297	0.561865	1.177685	0.269010
1298	0.561864	1.177667	0.278972
1299	0.561864	1.177648	0.268020
1300	0.561864	1.177630	0.266830
1301	0.561863	1.177612	0.290523
1302	0.561863	1.177594	0.268824
1303	0.561862	1.177575	0.270100
1304	0.561862	1.177557	0.268363
1305	0.561861	1.177539	0.281441
1306	0.561861	1.177521	0.269923
1307	0.561860	1.177502	0.269487
1308	0.561860	1.177484	0.269583
1309	0.561859	1.177466	0.279209
1310	0.561859	1.177448	0.275580
1311	0.561858	1.177430	0.269019
1312	0.561858	1.177412	0.293716
1313	0.561858	1.177393	0.268349
1314	0.561857	1.177375	0.272965
1315	0.561857	1.177357	0.269380
1316	0.561856	1.177339	0.280333
1317	0.561856	1.177321	0.269887
1318	0.561855	1.177303	0.268866
1319	0.561855	1.177285	0.269167
1320	0.561854	1.177267	0.288452
1321	0.561854	1.177248	0.272372
1322	0.561854	1.177230	0.270101
1323	0.561853	1.177212	0.295239
1324	0.561853	1.177194	0.268516
1325	0.561852	1.177176	0.269605
1326	0.561852	1.177158	0.268090
1327	0.561851	1.177140	0.279590
1328	0.561851	1.177122	0.270040
1329	0.561850	1.177104	0.267593
1330	0.561850	1.177086	0.284352
1331	0.561849	1.177068	0.273353
1332	0.561849	1.177050	0.268467
1333	0.561849	1.177032	0.267873
1334	0.561848	1.177014	0.284358
1335	0.561848	1.176996	0.268680
1336	0.561847	1.176979	0.267908
1337	0.561847	1.176961	0.268637
1338	0.561846	1.176943	0.284552
1339	0.561846	1.176925	0.271365
1340	0.561846	1.176907	0.269426
1341	0.561845	1.176889	0.283528
1342	0.561845	1.176871	0.268476
1343	0.561844	1.176853	0.268350
1344	0.561844	1.176835	0.292392
1345	0.561843	1.176818	0.404607
1346	0.561843	1.176800	0.337984
1347	0.561842	1.176782	0.318496
1348	0.561842	1.176764	0.405986
1349	0.561842	1.176746	0.286621
1350	0.561841	1.176729	0.280888
1351	0.561841	1.176711	0.351871
1352	0.561840	1.176693	0.270745
1353	0.561840	1.176675	0.267641
1354	0.561839	1.176657	0.290356
1355	0.561839	1.176640	0.268904
1356	0.561839	1.176622	0.272920
1357	0.561838	1.176604	0.270442
1358	0.561838	1.176586	0.287192
1359	0.561837	1.176569	0.270315
1360	0.561837	1.176551	0.267630
1361	0.561836	1.176533	0.266998
1362	0.561836	1.176516	0.293834
1363	0.561836	1.176498	0.269448
1364	0.561835	1.176480	0.268216
1365	0.561835	1.176463	0.304222
1366	0.561834	1.176445	0.268951
1367	0.561834	1.176427	0.267755
1368	0.561834	1.176410	0.268107
1369	0.561833	1.176392	0.284443
1370	0.561833	1.176375	0.268333
1371	0.561832	1.176357	0.268639
1372	0.561832	1.176339	0.300123
1373	0.561831	1.176322	0.272131
1374	0.561831	1.176304	0.270292
1375	0.561831	1.176287	0.270584
1376	0.561830	1.176269	0.284889
1377	0.561830	1.176252	0.272437
1378	0.561829	1.176234	0.267978
1379	0.561829	1.176216	0.267335
1380	0.561828	1.176199	0.284909
1381	0.561828	1.176181	0.270379
1382	0.561828	1.176164	0.268141
1383	0.561827	1.176146	0.279656
1384	0.561827	1.176129	0.270925
1385	0.561826	1.176112	0.268949
1386	0.561826	1.176094	0.268191
1387	0.561826	1.176077	0.290944
1388	0.561825	1.176059	0.270675
1389	0.561825	1.176042	0.275798
1390	0.561824	1.176024	0.269199
1391	0.561824	1.176007	0.282360
1392	0.561824	1.175989	0.270586
1393	0.561823	1.175972	0.267430
1394	0.561823	1.175955	0.283723
1395	0.561822	1.175937	0.268758
1396	0.561822	1.175920	0.268060
1397	0.561822	1.175903	0.270471
1398	0.561821	1.175885	0.287542
1399	0.561821	1.175868	0.271161
1400	0.561820	1.175851	0.268422
1401	0.561820	1.175833	0.270265
1402	0.561820	1.175816	0.284481
1403	0.561819	1.175799	0.270839
1404	0.561819	1.175781	0.268337
1405	0.561818	1.175764	0.279574
1406	0.561818	1.175747	0.270563
1407	0.561818	1.175729	0.269606
1408	0.561817	1.175712	0.268823
1409	0.561817	1.175695	0.292559
1410	0.561816	1.175678	0.271686
1411	0.561816	1.175660	0.268150
1412	0.561816	1.175643	0.267942
1413	0.561815	1.175626	0.279382
1414	0.561815	1.175609	0.271554
1415	0.561814	1.175592	0.267628
1416	0.561814	1.175574	0.280558
1417	0.561814	1.175557	0.271788
1418	0.561813	1.175540	0.270273
1419	0.561813	1.175523	0.269796
1420	0.561812	1.175506	0.288116
1421	0.561812	1.175488	0.271471
1422	0.561812	1.175471	0.268711
1423	0.561811	1.175454	0.276520
1424	0.561811	1.175437	0.281474
1425	0.561810	1.175420	0.271819
1426	0.561810	1.175403	0.269890
1427	0.561810	1.175386	0.283739
1428	0.561809	1.175369	0.272070
1429	0.561809	1.175352	0.268873
1430	0.561808	1.175335	0.268049
1431	0.561808	1.175317	0.289035
1432	0.561808	1.175300	0.272234
1433	0.561807	1.175283	0.271864
1434	0.561807	1.175266	0.285365
1435	0.561807	1.175249	0.268956
1436	0.561806	1.175232	0.273468
1437	0.561806	1.175215	0.268557
1438	0.561805	1.175198	0.279701
1439	0.561805	1.175181	0.271552
1440	0.561805	1.175164	0.268540
1441	0.561804	1.175147	0.269927
1442	0.561804	1.175130	0.284030
1443	0.561804	1.175113	0.272159
1444	0.561803	1.175096	0.268946
1445	0.561803	1.175079	0.281403
1446	0.561802	1.175063	0.268249
1447	0.561802	1.175046	0.268015
1448	0.561802	1.175029	0.267518
1449	0.561801	1.175012	0.284323
1450	0.561801	1.174995	0.271329
1451	0.561800	1.174978	0.267680
1452	0.561800	1.174961	0.267595
1453	0.561800	1.174944	0.286682
1454	0.561799	1.174927	0.280801
1455	0.561799	1.174911	0.267757
1456	0.561799	1.174894	0.279857
1457	0.561798	1.174877	0.275413
1458	0.561798	1.174860	0.274468
1459	0.561798	1.174843	0.289225
1460	0.561797	1.174826	0.285280
1461	0.561797	1.174810	0.268627
1462	0.561796	1.174793	0.273743
1463	0.561796	1.174776	0.275917
1464	0.561796	1.174759	0.289287
1465	0.561795	1.174742	0.270749
1466	0.561795	1.174726	0.270374
1467	0.561795	1.174709	0.278943
1468	0.561794	1.174692	0.268688
1469	0.561794	1.174675	0.268757
1470	0.561793	1.174659	0.268100
1471	0.561793	1.174642	0.285723
1472	0.561793	1.174625	0.271397
1473	0.561792	1.174609	0.271612
1474	0.561792	1.174592	0.287707
1475	0.561792	1.174575	0.268957
1476	0.561791	1.174558	0.269083
1477	0.561791	1.174542	0.268992
1478	0.561791	1.174525	0.281620
1479	0.561790	1.174508	0.268582
1480	0.561790	1.174492	0.268990
1481	0.561789	1.174475	0.268346
1482	0.561789	1.174459	0.287259
1483	0.561789	1.174442	0.269093
1484	0.561788	1.174425	0.267465
1485	0.561788	1.174409	0.290142
1486	0.561788	1.174392	0.269380
1487	0.561787	1.174376	0.270567
1488	0.561787	1.174359	0.270086
1489	0.561787	1.174342	0.282658
1490	0.561786	1.174326	0.268159
1491	0.561786	1.174309	0.266792
1492	0.561785	1.174293	0.267686
1493	0.561785	1.174276	0.287804
1494	0.561785	1.174260	0.268864
1495	0.561784	1.174243	0.269290
1496	0.561784	1.174227	0.290560
1497	0.561784	1.174210	0.275018
1498	0.561783	1.174194	0.277056
1499	0.561783	1.174177	0.271086
1500	0.561783	1.174161	0.289841
1501	0.561782	1.174144	0.270967
1502	0.561782	1.174128	0.270862
1503	0.561782	1.174111	0.274369
1504	0.561781	1.174095	0.281400
1505	0.561781	1.174078	0.278302
1506	0.561781	1.174062	0.270031
1507	0.561780	1.174045	0.286489
1508	0.561780	1.174029	0.275387
1509	0.561780	1.174013	0.268487
1510	0.561779	1.173996	0.268755
1511	0.561779	1.173980	0.282626
1512	0.561778	1.173963	0.268360
1513	0.561778	1.173947	0.269811
1514	0.561778	1.173931	0.276601
1515	0.561777	1.173914	0.274253
1516	0.561777	1.173898	0.267969
1517	0.561777	1.173882	0.267148
1518	0.561776	1.173865	0.288662
1519	0.561776	1.173849	0.270419
1520	0.561776	1.173833	0.271468
1521	0.561775	1.173816	0.269649
1522	0.561775	1.173800	0.276948
1523	0.561775	1.173784	0.268575
1524	0.561774	1.173767	0.267212
1525	0.561774	1.173751	0.284505
1526	0.561774	1.173735	0.272377
1527	0.561773	1.173719	0.271052
1528	0.561773	1.173702	0.270202
1529	0.561773	1.173686	0.289492
1530	0.561772	1.173670	0.270346
1531	0.561772	1.173654	0.268053
1532	0.561772	1.173637	0.269225
1533	0.561771	1.173621	0.276393
1534	0.561771	1.173605	0.269125
1535	0.561771	1.173589	0.267835
1536	0.561770	1.173572	0.278953
1537	0.561770	1.173556	0.271461
1538	0.561770	1.173540	0.287017
1539	0.561769	1.173524	0.270934
1540	0.561769	1.173508	0.285244
1541	0.561769	1.173492	0.272245
1542	0.561768	1.173475	0.272969
1543	0.561768	1.173459	0.268665
1544	0.561768	1.173443	0.280419
1545	0.561767	1.173427	0.270999
1546	0.561767	1.173411	0.267444
1547	0.561767	1.173395	0.276638
1548	0.561766	1.173379	0.269796
1549	0.561766	1.173363	0.267051
1550	0.561766	1.173347	0.268686
1551	0.561765	1.173330	0.293206
1552	0.561765	1.173314	0.268882
1553	0.561765	1.173298	0.269238
1554	0.561764	1.173282	0.267875
1555	0.561764	1.173266	0.277688
1556	0.561764	1.173250	0.268098
1557	0.561763	1.173234	0.267164
1558	0.561763	1.173218	0.283335
1559	0.561763	1.173202	0.267778
1560	0.561762	1.173186	0.271298
1561	0.561762	1.173170	0.267017
1562	0.561762	1.173154	0.281729
1563	0.561761	1.173138	0.270221
1564	0.561761	1.173122	0.268580
1565	0.561761	1.173106	0.267636
1566	0.561760	1.173090	0.281122
1567	0.561760	1.173074	0.269034
1568	0.561760	1.173058	0.270339
1569	0.561759	1.173042	0.285563
1570	0.561759	1.173026	0.317884
1571	0.561759	1.173011	0.286791
1572	0.561758	1.172995	0.270551
1573	0.561758	1.172979	0.289214
1574	0.561758	1.172963	0.268387
1575	0.561757	1.172947	0.275569
1576	0.561757	1.172931	0.280584
1577	0.561757	1.172915	0.267930
1578	0.561756	1.172899	0.267387
1579	0.561756	1.172883	0.267358
1580	0.561756	1.172868	0.283216
1581	0.561756	1.172852	0.269946
1582	0.561755	1.172836	0.269471
1583	0.561755	1.172820	0.267230
1584	0.561755	1.172804	0.291614
1585	0.561754	1.172788	0.269020
1586	0.561754	1.172773	0.268179
1587	0.561754	1.172757	0.282459
1588	0.561753	1.172741	0.269899
1589	0.561753	1.172725	0.270682
1590	0.561753	1.172709	0.269659
1591	0.561752	1.172694	0.287151
1592	0.561752	1.172678	0.272695
1593	0.561752	1.172662	0.267391
1594	0.561751	1.172646	0.267683
1595	0.561751	1.172631	0.292217
1596	0.561751	1.172615	0.270264
1597	0.561750	1.172599	0.269477
1598	0.561750	1.172583	0.282551
1599	0.561750	1.172568	0.269344
1600	0.561750	1.172552	0.267896
1601	0.561749	1.172536	0.267840
1602	0.561749	1.172521	0.280962
1603	0.561749	1.172505	0.269122
