epoche  train err   probe err   train obj   L2 reg   seq reg    Obj elapsed time
70  0.735376    1.316299    3179.139199 30.165423   63.498640       3272.803262 0.570546
71  0.732129    1.315980    3151.697757 30.206884   63.664645       3245.569286 0.543941
72  0.728999    1.315696    3125.362245 30.247661   63.820066       3219.429972 0.543989
73  0.725982    1.315445    3100.076912 30.287772   63.965294       3194.329978 0.558748
74  0.723072    1.315223    3075.788159 30.327233   64.100716       3170.216107 0.548520
75  0.720266    1.315029    3052.444628 30.366060   64.226709       3147.037397 0.539640
76  0.717558    1.314859    3029.997286 30.404271   64.343644       3124.745201 0.568831
77  0.714943    1.314711    3008.399468 30.441884   64.451884       3103.293236 0.542987
78  0.712418    1.314584    2987.606900 30.478916   64.551784       3082.637600 0.553914
79  0.709978    1.314474    2967.577687 30.515385   64.643691       3062.736764 0.553612
80  0.707619    1.314382    2948.272288 30.551310   64.727942       3043.551540 0.537930
81  0.705337    1.314303    2929.653451 30.586707   64.804866       3025.045024 0.533893
82  0.703129    1.314238    2911.686151 30.621594   64.874782       3007.182527 0.538359
83  0.700991    1.314185    2894.337498 30.655989   64.937998       2989.931485 0.533315
84  0.698921    1.314141    2877.576640 30.689908   64.994813       2973.261362 0.560378
85  0.696914    1.314107    2861.374664 30.723368   65.045514       2957.143546 0.567218
86  0.694968    1.314080    2845.704480 30.756384   65.090379       2941.551244 0.609203
87  0.693081    1.314060    2830.540721 30.788973   65.129673       2926.459367 0.605228
88  0.691250    1.314046    2815.859626 30.821149   65.163653       2911.844427 0.532670
89  0.689473    1.314037    2801.638937 30.852927   65.192562       2897.684425 0.571410
90  0.687746    1.314032    2787.857796 30.884320   65.216635       2883.958752 0.529116
91  0.686069    1.314031    2774.496647 30.915342   65.236096       2870.648086 0.562891
92  0.684439    1.314033    2761.537138 30.946006   65.251158       2857.734303 0.546510
93  0.682854    1.314036    2748.962037 30.976324   65.262026       2845.200387 0.546471
94  0.681313    1.314042    2736.755147 31.006307   65.268892       2833.030346 0.565983
95  0.679813    1.314049    2724.901230 31.035966   65.271943       2821.209139 0.546063
96  0.678354    1.314056    2713.385934 31.065312   65.271353       2809.722599 0.564871
97  0.676933    1.314065    2702.195728 31.094354   65.267291       2798.557373 0.549651
98  0.675550    1.314073    2691.317840 31.123103   65.259914       2787.700858 0.553807
99  0.674203    1.314082    2680.740202 31.151567   65.249375       2777.141145 0.527314
